,VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,samlet_ind,København Amagerbro,København Apoteket R,København Apoteket S,København Apoteket T,København Christians,København Enghave Ap,København Grøndalsa,København Hamlets Ap,København Husum Apot,København Islands Br,København Kongelig H,København Linde Apot,København Nørrebro,København Sct. Stefa,København Steno Apot,København Sydhavnsap,København Sønderbro,København Trekroner,København Vaisenhus,København Valby Apot,København Øresunds,København Østerbro,Vanløse Løve Apotek,Frederiksberg Apotek,Frederiksberg Apoteke,Frederiksberg Dalgas,Frederiksberg Gl. Kon,Frederiksberg Smalleg,Ballerup Apotek,Maaløv Apotek,Skovlunde Apotek,Brøndby Strand Apote,Brøndbyøster Apotek,Dragør Apotek,Charlottenlund Apotek,Gentofte Apotek,Hellerup Apotek,Ordrup Apotek,Bagsværd Apotek,Buddinge Apotek,Søborg Apotek,Glostrup Apotek,Herlev Apotek,Albertslund Apotek,Friheden Apotek,Hvidovre Apotek,Hedehusene Apotek,Taastrup Apotek,Lyngby Svane Apotek,Virum Apotek,Rødovre Apotek,Ishøj Apotek,Kastrup Apotek,Tårnby Apotek,Vallensbæk Apotek,Farum Apotek,Værløse Apotek,Allerød Apotek,Fredensborg Apotek,Humlebæk Apotek,Nivå Apotek,Espergærde Apotek,Helsingør Axeltorvs,Helsingør Stengades,Hornbæk Apotek,Hillerød Frederiksbo,Hillerød Krone Apote,Hørsholm Apotek,Birkerød Apotek,Holte Apotek,Nærum Apotek,Stenløse Apotek,Frederikssund Apotek,Skibby Apotek,Greve Apotek,Hundige Apotek,Borup Apotek,Køge Boholte Apotek,Køge Torvets Apotek,Ølby Apotek,Frederiksværk Apotek,Hundested Apotek,Jyllinge Apotek,Roskilde Dom Apotek,Roskilde Svane Apotek,Havdrup Apotek,Solrød Apotek,Gilleleje Apotek,Helsinge Apotek,Asnæs Apotek,Nykøbing Apotek,Holbæk Elefant Apote,Holbæk Løve Apotek,Jyderup Apotek,Fakse Apotek,Haslev Apotek,Karise Apotek,Gørlev Apotek,Høng Apotek,Kalundborg Svane Apot,Ringsted Apotek,Korsør Apotek,Skælskør Apotek,Slagelse Rådhusapote,Slagelse Svane Apotek,Stevns Apotek,Dianalund Apotek,Sorø Apotek,Stenlille Apotek,Hvalsø Apotek,Maribo Apotek,Nakskov Løve Apotek,Rødby Løve Apotek,Fuglebjerg Apotek,Glumsø Apotek,Næstved Løve Apotek,Næstved Sct. Jørgen,Næstved Svane Apotek,Løve Apotek Nykøbin,Løve Apotek Nysted,Nykøbing F. Svane Ap,Nørre Alslev Apotek,Sakskøbing Apotek,Stubbekøbing Apotek,Præstø Apotek,Stege Apotek,Vordingborg Apotek,Allinge Apotek,Nexø Apotek,Rønne Apotek,Ejby Apotek,Middelfart Apotek,Assens Apotek,Haarby Apotek,Aarup Apotek,Faaborg Løve Apotek,Ringe Apotek,Kerteminde Apotek,Langeskov Apotek,Nyborg Apotek,Ørbæk Apotek,Odense Albani Apotek,Odense Apoteket Ørne,Odense Bellinge Apote,Odense Bolbro Apotek,Odense Dalum Apotek,Odense Rosengården A,Odense Sct. Hans Apot,Odense Sct. Knuds Apo,Odense Vollsmose Apot,Tarup Apotek,Hesselager Apotek,Svendborg Løve Apote,Svendborg Sct. Nicola,Vester-Skerninge Apot,Bogense Apotek,Otterup Apotek,Søndersø Apotek,Rudkøbing Apotek,Marstal Apotek,Gram Apotek,Haderslev Hjorte Apot,Haderslev Løve Apote,Vojens Apotek,Grindsted Apotek,Broager Apotek,Gråsten Apotek,Nordborg Apotek,Sønderborg Jernbane,Sønderborg Løve Apo,Løgumkloster Apotek,Skærbæk Apotek,Toftlund Apotek,Tønder Løve Apotek,Bramminge Apotek,Esbjerg Jerne Apotek,Esbjerg Krone Apotek,Esbjerg Neptun Apotek,Ribe Apotek,Fanø Apotek,Nørre-Nebel Apotek,Varde Apotek,Ølgod Apotek,Brørup Apotek,Holsted Apotek,Rødding Apotek,Vejen Apotek,Padborg Apotek,Tinglev Apotek,Aabenraa Løve Apotek,Aabenraa Svane Apotek,Fredericia Krone Apot,Løve Apoteket Centru,Horsens Løve Apotek,Horsens Svane Apotek,Horsens Søndergades,Kløver Apoteket Bræ,Christiansfeld Apotek,Kolding Løve Apotek,Ulve Apoteket - Koldi,Børkop Apotek,Egtved Apotek,Give Apotek,Vejle Gorms Apotek,Vejle Løve Apotek,Vejle St. Thomas Apot,Herning Løve Apotek,Herning Østergades A,Vildbjerg Apotek,Holstebro Løveapotek,Holstebro Svane Apote,Ulfborg Apotek,Vinderup Apotek,Bøvlingbjerg Apotek,Lemvig Apotek,Struer Apotek,Ebeltoft Apotek,Hornslet Apotek,Kolind Apotek,Auning Apotek,Grenaa Apotek,Hadsten Apotek,Hammel Frijsenborg Ap,Hinnerup Apotek,Odder Apotek,Randers Jernbane Apot,Randers Løve Apotek,Randers Sønderbros A,Kjellerup Apotek,Silkeborg Himmelbjerg,Silkeborg Svane Apote,Silkeborg Ørne Apote,Samsø Apotek,Galten Apotek,Skanderborg Apotek,Lystrup Apotek,Aarhus City Vest Apot,Aarhus Jernbane Apote,Aarhus Løve Apotek,Aarhus Marselisborg A,Aarhus Sct. Lukas Apo,Aarhus Stjerne Apotek,Aarhus Trøjborg Apot,Aarhus Vejlby Apotek,Aarhus Viby Apotek,Aarhus Åbyhøj Apote,Brande Apotek,Ikast Apotek,Nørre-Snede Apotek,Ringkøbing Løve Apo,Skjern Apotek,Tarm Apotek,Videbæk Apotek,Hedensted Apotek,Hornsyld Apotek,Uldum Apotek,Nykøbing Mors Sct. C,Øster Jølby Apotek,Balling Apotek,Roslev Apotek,Skive Løve Apotek,Skive Svane Apotek,Hurup Apotek,Thisted Løve Apotek,Thisted Svane Apotek,Bjerringbro Apotek,Hammershøj Apotek,Karup Apotek,Stoholm Apotek,Viborg Løve Apotek,Viborg Svane Apotek,Brønderslev Apotek,Dronninglund Apotek,Frederikshavn Løve A,Frederikshavn Svane A,Skagen Apotek,Sæby Apotek,Østervrå Apotek,Farsø Apotek,Løgstør Apotek,Aalestrup Apotek,Aars Apotek,Skørping Apotek,Støvring Apotek,Hadsund Apotek,Hobro Apotek,Mariager Apotek,Brovst Apotek,Fjerritslev Apotek,Aabybro Apotek,Hals Apotek,Nibe Apotek,Storvorde Sejlflod Ap,Aalborg Budolfi Apote,Aalborg Løve Apotek,Aalborg Nørresundby,Aalborg Reberbane Apo,Aalborg Vejgaard Apot,Aalborg Aalborghus Ap,Hirtshals Apotek,Hjørring Løve Apote,Hjørring Svane Apote,Løkken Apotek,Sindal Apotek,Vrå Apotek
0,325,243,København Amagerbro,6,Reberbanegade 3,2300,"01Jan1913 0:00:00,000",,1084,101,1084,"Reberbanegade 3, 2300 Denmark",55.662829,12.603788,1913-01-01,,1913,2025,2008,POINT (12.603788 55.662829),2013,26679923.703,8233966.5391,35.39,192936.19462999998,0.0,7.042137231375858,5.753379039578654,4.439065458989265,1.2933672140448829,3.7605078227539837,6.330248100889448,5.692027268386128,9.877342160390704,1.7314540271312926,2.5144203409376478,7.993370987892517,3.7761982607945934,4.942150927952858,3.5358221012746434,4.340213984862858,0.986175615044898,5.3415872727334754,2.7583108154297062,5.462097952089467,5.937296888682134,5.443508605862066,5.284923500185589,4.059573162900297,4.827976500472738,6.208430761894779,3.5281013085878485,5.357935050443253,16.926454627712516,20.245952930764144,27.761426877535364,12.260804599650276,10.436193679753968,8.323239142140249,10.42813939889992,10.184838254594556,7.94880122121875,11.130802747568685,14.511991219801912,11.02913278418091,9.791208490018517,13.002220731533788,12.376753616807939,15.703002405527197,8.47627175356667,8.189268968602152,25.364758466633216,19.012733775589247,13.650038815786669,16.854110759425243,9.616711408256512,16.670653022676696,3.417552938234062,3.5436043866273232,14.18992510339065,21.870199378911582,19.767108463278184,27.876896025333668,37.41606083719804,33.80533982618799,30.853844933613,37.32380451896073,41.57996944710365,41.40980534023356,47.11046179481438,35.3025980351271,35.12286487783326,25.316656596140348,22.311826103164005,18.526240622084384,17.515312967825544,28.16561406414331,38.85467897154433,41.55831501644129,21.342344394359035,18.857649180894395,43.86632170818437,36.711027726416575,35.22584788851026,34.95609758349444,50.13695165513006,57.17402607932581,32.61996777518545,32.37541690884241,33.09051550215001,33.4213244816237,28.12024439965821,54.71444772862912,47.1614498689683,71.02619794241396,65.21338081014413,56.28510937263943,55.81338662446684,75.76147370987282,54.72950357794496,54.81883381775791,47.365166896449004,87.6059004276215,84.49254817609356,94.4859852961483,56.73518559618155,99.43913884399093,94.26400169118153,83.28124195308692,83.75754644017061,41.548818770260254,71.14310667930546,70.76893799531877,65.07299114432028,47.158913690735645,121.06203244646142,131.0158911323407,132.15934211358677,77.72321810295617,66.94699703679079,71.71554620498928,72.95290663711287,71.74320821624812,109.992780333377,123.69506445915867,109.63567257977076,96.56980381706575,113.9704008690787,92.95019489650322,69.88756285763546,78.26067082671625,84.89257205950095,145.04939411389353,173.21782909188815,146.2505803425048,170.25417092851686,181.18539830310496,176.08077194522807,163.84812849074729,163.97091664165436,161.8664706488442,142.0519382032066,124.48990449232038,131.3132964534698,120.75975563303122,129.74491155811782,142.09458524743138,142.94772470106832,148.59237343501474,145.08843607259936,144.24506826490062,140.4466784658164,142.01469964120227,142.9620860122667,134.5978840869173,145.1030404255711,130.03300236418625,143.04757939096262,142.85443593675026,150.7665488371395,158.34920318295275,139.5501900651445,149.22153367568487,144.36019202980498,159.8440586980258,227.90017090287813,201.94237177669052,201.17816859207488,213.91762646799359,230.2846067888285,204.55949672073302,208.39631275098722,192.78391537493565,196.63431910850346,195.24845214530453,240.2412514623558,248.82708923953678,229.37465566996363,249.8469077648078,246.2624872333711,260.011948629041,261.9040213439365,262.4882033530845,244.3455677979831,265.2533395230101,270.64092963189427,258.8121331298481,249.89300231352328,226.2873397249026,232.28480777800462,225.48388934071738,218.87492009558733,225.48629579633342,226.68283811953953,212.6557050911679,212.54284831432926,179.01661841358663,179.20899679406565,174.04234348190926,172.4018495843565,173.89219099511664,190.002163083864,199.339150451851,197.76259986179153,197.72996632051874,185.25394659243497,206.930046684625,211.4801830758332,192.2984572019348,192.55488486746458,192.3142324125749,232.54502560860112,232.17693211933408,246.22360031237278,259.53970615188,259.57168463453365,274.8808194335437,254.15718088886575,286.5408446664587,283.85326827510397,265.35147652411837,133.81125294375025,159.52581402094137,147.4651027958462,162.89662614792698,135.85110566069815,175.3097324467219,182.61054399093106,171.72463712556868,157.2618473918597,281.10511203510777,182.2535605123292,182.17512675085396,209.28014063618588,198.39601232714364,121.02726820290476,194.14603512911575,127.47027892583561,176.92240822871273,171.79710215347686,160.7673049162355,164.95604378992962,159.10149691199354,159.06565814381153,157.38087792362037,159.56557340030835,160.02791978530996,159.11175859033344,160.1971750683847,162.85140969143433,161.60647184377038,219.52419564752228,221.25813897024298,203.1470481265378,276.12723722307817,258.7048118258316,256.6801722182483,252.33664360009598,182.2504781659173,172.6777305768331,189.70568982547178,263.4867335909191,272.97025678170894,253.71175030566522,251.68627004943508,243.39213702988076,241.48975073617382,285.4566446872252,280.5120059642773,280.6219442169158,199.09599337179242,199.89631272668473,225.5838701923873,246.84432264852472,217.31997559232857,216.88496167280496,241.8097869820749,218.96017063582863,234.67690600626014,234.06669237151453,259.94058501145213,225.62774349208627,236.34685995187237,236.5407435176142,252.4490466742003,223.89369789680467,228.87102274838549,212.45751588198152,218.59738041598197,193.4899555159761,205.14129917890008,195.97065258383793,247.69830477422263,258.46900654309934,242.6365675388718,204.75179573418401,234.42712557832942,214.2507547988618,226.13685786233236,225.86857321195498,225.272872917376,226.4402696535882,221.73239004415092,223.07205161620792,268.46536897084155,255.6740036046283,256.3323135852356,259.6548685386859,249.20713177401788,249.02666115344186
1,326,341,København Apoteket R,6,Tuborgvej 269,2400,"01Jan1935 0:00:00,000",,1084,101,1084,"Tuborgvej 269, 2400 Denmark",55.71175,12.53244,1935-01-01,,1935,2025,2008,POINT (12.53244 55.71175),2013,26679923.703,8233966.5391,35.39,192936.19462999998,7.042137231375858,0.0,1.3796556653863181,3.1420485800364317,5.753204724732936,5.12490169632137,2.5414011683707174,1.357441441509223,3.7517425688190564,5.692427373681357,4.643722282729161,2.1748196606966688,3.2866068093223797,2.156805125956475,4.486140832845764,6.711513922526546,7.997486749682493,5.61190383522405,4.289919038408972,5.1216068047440135,2.821221685551925,2.815529089409672,3.225504270093063,4.0384981733628456,2.9366060246671988,3.6186139754733513,4.325914542466497,3.607578959426816,10.964438175534378,13.994768156706428,20.762140792320494,12.167287888065882,7.715189292105977,15.251466219782527,5.309513511353809,3.9986923415071294,3.5416777564283106,6.1225968817082075,7.473812354880044,4.002240774262885,2.816775633643619,9.941234616035148,6.014573124745742,12.777872212480096,9.900175372471708,7.435223572637574,21.95279229471175,16.010379828123067,6.906013031427708,10.008050662007832,6.028760187348058,15.593045788938491,10.45342551287056,10.438395924996358,13.341755690462753,14.828062460368194,12.81337594722282,20.88102040373608,30.866388681660727,28.0500072951308,24.84537098390404,31.69903401364637,36.46638278280907,36.32519311878522,41.159296942621005,28.325165435676887,28.154058289888425,19.11427931609847,15.444487561663577,11.767908372547037,11.598268565974164,22.042957365572462,32.35662104305734,36.151233235131876,20.707789487803705,18.136145627955187,42.661098301032546,37.49752410614012,36.10358162491002,35.789433256929655,43.153463385176195,50.41807421021692,26.93904946191757,28.88997614210456,29.577720070282325,32.1679453845184,27.940362504406288,48.14099740863624,40.198571860883504,65.51092957594203,58.84832199744523,51.45392145017966,50.98769618787718,71.47254993688864,57.09946277491719,55.63083991285026,49.97957866262546,84.20061702583381,81.43586330929384,90.01366286346035,55.43451409017562,97.49292806784649,93.1668342497943,81.16148234516561,81.65128210858782,45.6156776247251,68.1679128699011,68.85983914530644,62.11285432473307,44.08978589826618,123.05389609522933,131.80703845638422,134.10425890480153,76.97071089980444,66.23710098873512,72.35583454536717,73.68284979892812,72.37849736337516,113.16640724323392,126.67291002708207,112.78776036864662,99.41511500616888,116.29937645413787,96.44790128064886,72.57090336316176,82.54647366983242,87.45622959606645,150.91807924096628,179.40873228171498,152.5951494519116,166.65946348697048,177.24099916434596,173.0922058108555,161.2192560572389,160.63644466553478,159.87171517303898,139.7049998115626,121.19046583571316,128.45051667470733,118.38709960273978,127.51757419761876,138.91781027125728,139.7508070089086,145.61764274019336,141.86966060507112,141.14631014639892,137.3403814462586,138.7679948968351,139.75027829365916,131.5236625037033,141.80333300550336,128.3559200055317,141.72054635336715,141.53637459197213,149.15268005452566,154.2665122012384,135.78457540415866,145.53503070371497,143.78663532186235,159.25985526886626,224.42567044495723,198.78200717201386,198.02408865224086,210.67555787243117,225.49521967278687,202.76582346269123,206.44876359213254,190.47358157456762,194.8852194680219,193.47788048381204,237.3883656582708,245.60406138517487,226.18940117017084,247.29017142857435,242.2028527630663,255.8771639538918,257.7960909999683,258.37640636278155,240.65638106394928,261.18768169807043,265.80376826059893,254.3365638105556,244.98800015926366,222.24506891304608,228.1439158589458,221.77666984382503,214.8775179555132,223.6033229515534,224.38237028202053,210.13907164944118,210.02936573732293,174.84734680727522,175.04946985630062,168.86916330516604,167.26350906196814,168.73815400270024,184.58552797431574,195.82515232313168,193.79638107860177,193.7705302569962,180.81926042585235,202.53139465730064,206.444516344413,187.62630171266622,187.90680805430785,187.6499822257731,226.88751516324524,226.51760496533606,240.4946234875038,253.57087221672688,253.59656977027794,269.11169635965354,247.96442372785432,280.5455107703346,277.68548298629776,259.1914963796794,127.37483813761781,153.0463166413114,140.78140640281723,156.21438789717678,128.9728244391859,168.93151306278975,176.43900594315798,165.4605667561256,151.69251361554043,274.4266128078361,175.67098102684054,175.5951534025499,203.20404974640917,192.50009721449302,123.02503831435197,187.51467819123266,122.26442785010333,170.95544907377533,166.12359925127532,154.47994630909665,158.914081891296,153.0226276277429,152.9694814229802,151.39783063356833,153.5025099370929,153.89305052721542,152.98016620804373,154.0111092735017,156.7434822687007,155.5313437480597,214.25774775446092,215.55005592809167,197.77576823306367,270.68166347924847,253.50632691129644,251.56243900463556,246.8317485690401,177.40434753160605,167.87175302063605,184.63358601110036,256.90440209910435,266.3867940049529,247.31492169713383,245.1599385686783,237.01682927098818,235.1495092039819,279.0312065766061,273.83398041918434,273.94106034204793,192.7685019137108,193.37063579362834,219.55249814735572,240.51339864220043,210.98189280595602,210.5536124704021,234.7717176131035,211.91807517435817,227.69752665515858,227.08159566704197,253.05429591842713,218.6220934948329,229.3115784935693,229.8455999214188,245.62685192678174,217.2274206970921,222.1006969408189,205.56388346626497,211.6849980128934,186.61717244874936,198.43587961242528,189.19069504763456,240.75042655311157,251.5706422713144,235.63575575150193,197.7224569899763,227.50958327920273,207.24366271841632,219.14220157658195,218.87289160974692,218.27547102445016,219.44593925666413,214.7386475760953,216.0816201675094,261.43641545348913,248.6353808907818,249.29354521747072,252.6195814828212,242.1840281215873,241.98477252258144
2,329,242,København Apoteket S,6,Nørrebrogade 224,2200,"01Jan1913 0:00:00,000",,1084,101,1084,"Nørrebrogade 224, 2200 Denmark",55.700139,12.540203,1913-01-01,,1913,2025,2008,POINT (12.540203 55.700139),2013,26679923.703,8233966.5391,35.39,192936.19462999998,5.753379039578654,1.3796556653863181,0.0,2.3727599062095432,4.479268807811759,3.789242814956082,1.8373290415626269,0.5732935838208597,4.438949862124017,4.33504732261874,3.4624095030586717,2.5633203462521124,1.9773794870106252,0.8118578681334319,3.1184789545154104,5.415099287903471,6.6897926614385534,4.463377585582134,3.038947032397079,4.011903565273306,2.7936752837005354,2.537659169510342,2.8971548572796335,2.6961302241825242,1.62859326523029,2.7722779763086587,2.9531479534550242,2.49814032478211,11.720699237640085,14.87924534739616,22.115844306515786,11.435435551044124,7.3842012697834,13.900754269386859,6.335319141705008,5.252128640182935,4.2179939538985485,7.151429466888113,8.772155890509413,5.357344876943195,4.194254282259808,9.788328873994368,6.88050328192603,12.659549880048427,8.858508427606163,6.633667014402835,22.053679715773182,15.960421193632257,8.281419733940684,11.387465380261874,5.840839181134214,15.11478580064606,9.146441514449867,9.09368763228211,12.778360069519842,16.140320774377034,14.023887167845277,22.235962384468955,32.24095460524758,29.347613717566485,26.170255980301153,32.983511600991584,37.68672205683106,37.541334159323576,42.48692990465677,29.684322864813844,29.515447308054465,20.455074846700516,16.821928626125327,13.146961753163193,12.883596026465444,22.90596662748346,33.366506331841286,36.81694064311259,20.201532644942723,17.62119583973421,42.35823637583742,36.81429095248147,35.401083422478536,35.093646095379526,44.389406174778095,51.53654531031538,27.669843118056907,29.04160796568355,29.738297412573232,31.846275265928764,27.395423202434205,49.51790578001114,41.55999231159273,66.22935202903632,59.8222633925104,51.98026767453814,51.512206950778776,71.87666487600193,56.18857102541759,54.974186518567805,49.024140957399425,84.40445216902705,81.56061043915113,90.4701203801431,55.170720661056905,97.38851343559686,92.89028957973788,81.08542822237318,81.57268933706732,44.45454321481543,68.26669880907428,68.73217124323313,62.203524356670556,44.18291119308167,122.23208569232128,131.19113503948074,133.29226503227252,76.61879047099205,65.86907685250901,71.74414109909387,73.05626985956864,71.76770205279826,112.15806210185426,125.69640369563173,111.78253805807572,98.45284494660257,115.42172851388122,95.38856687541806,71.62286354559411,81.3763597867812,86.53331079742254,150.0653226841746,178.4659240223853,151.6048447796112,166.92466660557835,177.58720135472493,173.22393994586523,161.27220531685248,160.84264900145945,159.79196715151002,139.69501845414592,121.3822806401188,128.5481324025286,118.3778950118336,127.48013427249295,139.08593456923788,139.923513162636,145.7426664563312,142.04754345303797,141.29767175244865,137.49273878733857,138.95153204952945,139.9262698164238,131.66791073091517,141.9991217431242,128.20579070711523,141.5031415711662,141.31715815057345,148.99385914526758,154.6424407608221,136.08444232680006,145.8183375372039,143.42330220218616,158.90110487736447,224.66877866649637,198.95373853797497,198.19437851523725,210.86618094450534,226.04648323382978,202.6499341938987,206.36454194612588,190.46281686995323,194.75955605990632,193.35642678500614,237.4961544891229,245.79273289207615,226.36862136091142,247.33546078070512,242.58020774420817,256.2726632752916,258.1854082085804,258.76664999452595,240.94870639261885,261.5673081019468,266.36848487373027,254.81267095689628,245.56884227467773,222.61731088642458,228.53948390280783,222.0719851836999,215.23890127438023,223.507294227065,224.37241628451454,210.17335349184938,210.0629740813721,175.24577327538267,175.44562339560042,169.51404395883415,167.89927343936708,169.37807849819262,185.29529748004134,196.07501965301327,194.14905516028827,194.12163341332408,181.2812991249343,202.98638514338668,207.0565147359655,188.14648956751824,188.4211184169267,188.16823409336797,227.66424688097013,227.2948237306834,241.2915198699973,254.43617624207195,254.46369972752532,269.9204947848342,248.89636203577132,281.4190562640868,278.6103064550078,260.1136395781681,128.38106271014797,154.06828324796513,141.87678141423325,157.30959362181284,130.15086893563188,169.9201523774948,177.36251816262194,166.41241981908277,152.44127685932568,275.5219547808938,176.7296704320066,176.65290609265938,204.09961161168505,193.3425331728267,122.20225731773685,188.59136287715666,122.9130566049827,171.8175342171778,166.90200632199614,155.43871809573528,159.7976833120235,153.91695055372898,153.8690124014715,152.26358344652414,154.39211935878313,154.80435970902323,153.89043027590145,154.93812441999907,157.64676004052217,156.42467827137816,214.92946176501007,216.34035773009725,198.47420838472706,271.4024306215446,254.16193515505358,252.19725804985595,247.56768355519205,177.96681469949903,168.4234494984605,185.2535876446678,257.9642588940568,267.447151385918,248.3114162437686,246.19997879262584,238.00613565064,236.1274532597378,280.03753611078093,274.92913821079884,275.03730401751824,193.74141600942795,194.40960701133739,220.43526953957317,241.48845105527855,211.9586573026191,211.5282052323416,236.0620858149861,213.22296292247094,229.05181596806509,228.43419657966024,254.42494829749896,219.96724535848097,230.63649231435528,230.9469073603191,246.7802358056231,218.31758223479045,223.23186471423247,206.75021613152038,212.8808669626958,187.79323388125647,199.54079435094746,190.3255249061866,241.96572901903374,252.75955186480533,236.8857379245725,198.9993904685482,228.70821240851726,208.49865010700128,220.38751464453264,220.11896291010876,219.52282868287074,220.69101290892826,215.9832836769254,217.32386534457757,262.7677041359154,249.9552637344403,250.61315763661167,253.90486650859404,243.51977435135575,243.28734017310524
3,330,232,København Apoteket T,6,Ndr. Frihavnsgade 3,2100,"01Jan1909 0:00:00,000",,1084,101,1084,"Ndr. Frihavnsgade 3, 2100 Denmark",55.700024,12.578069000000001,1909-01-01,,1909,2025,2008,POINT (12.578069 55.700024),2013,26679923.703,8233966.5391,35.39,192936.19462999998,4.439065458989265,3.1420485800364317,2.3727599062095432,0.0,3.1980916594178668,4.32804568209569,4.025080958890457,1.9326497161112224,6.743678189812262,3.645522790669617,1.9389168282317049,4.913261857227681,1.7099963445906208,1.9253522245621717,3.5092336083338473,5.966359672953397,5.42429076077666,5.645024500835472,1.916902650894143,5.343823760629451,1.5650592000103816,1.047550805126107,1.057243320951593,3.4478172090294636,2.9749474987811233,4.699291777123889,3.3108801577280307,4.088236662485411,14.02446419650744,17.115397377965447,23.450122966308452,13.085156693160853,9.518663083970692,12.754904473721396,6.0942086752083675,5.7478632549423425,3.6146158500058134,6.843957642466191,10.432816299926175,6.866339697098167,5.583950716522969,12.00440310929909,9.117108614619983,14.876079601624305,10.022578727710826,8.314508987471655,24.3538316737432,18.20147103329235,9.251342585253346,12.469629870657158,8.088738540704478,17.02945434555282,7.800034877757495,7.9812367638353585,14.62226508780554,17.704409852499815,15.872169112610164,23.561162819592013,32.97843501442148,29.50666845997463,26.489283086458475,33.06737783757104,37.4971989863233,37.33706755538881,42.77561155321727,30.95923255120159,30.77209777877636,20.908213244484468,17.92012787075323,14.11113147935963,13.13144006357575,25.159490882509946,35.49815797698577,39.16307699351792,22.055978937558578,19.479617442511287,44.373373566660995,38.392013977978415,36.95311756280397,36.65629590025114,46.150870091598364,53.52714373266254,29.992620101233182,31.355766695199126,32.05532417082699,33.856426315646516,29.178900206020817,50.27714670420015,42.799293915645386,68.5603176034779,61.99013963877981,54.3513553488888,53.88340820093959,74.24544534839174,57.35070292835863,56.56761002787005,50.10302534036363,86.72699651961291,83.85202113915538,92.84237422382331,57.212412732310966,99.54627423464395,94.90914896011513,83.26506903770199,83.75054149560485,45.01712541595972,70.54781141356717,70.87821795091578,64.48176033251333,46.466518836703145,123.53240773701383,132.8153934560654,134.60797470340242,78.56930727082167,67.80714519266022,73.39003042037244,74.68092146698899,73.41481188751376,113.08158950968607,126.68882799654838,112.71339966556485,99.48371064599083,116.62008488749204,96.19397427766266,72.69658307473308,81.87503485788469,87.65132413548801,147.7983425891401,176.26839755064674,149.45350459132302,169.26454604477397,179.94633762783215,175.51452000938644,163.5242441315674,163.16351006860475,161.9624872983556,141.91179866912037,123.69882397966025,130.8241309304181,120.59634169549892,129.6804546212447,141.3927823202852,142.232168158576,148.0308958366711,144.35818191918108,143.59755240168982,139.79314908369318,141.26443966027784,142.23622173965046,133.9650603211748,144.3165705477539,130.32673719601505,143.56855114297997,143.38103636017428,151.10664948093,157.0067502303346,138.43396382221408,148.1635062944184,145.3511508874259,160.832422149204,227.00139471991565,201.2608919906705,200.5009611077167,213.18058376703473,228.4164806632999,204.79310916773653,208.53036897065988,192.677329522311,196.895718459641,195.4957728494573,239.77463815050294,248.10605654185918,228.67844099994525,249.5815958275626,244.94437381719433,258.639330697867,260.5512561534714,261.13262221298544,243.2954201014578,263.9317692639684,268.7371888052278,257.1853024260438,247.935551937513,224.98074662064244,230.90621965857937,224.41956914262724,217.60058131944928,225.66434123255755,226.58667767804343,212.4139415496173,212.30318471069842,177.61302667047784,177.81259678261694,171.86864965622027,170.25597359515925,171.73384325309803,187.63093967558498,198.4100012944322,196.50929454465103,196.4815866447786,183.6535788373857,205.35834964626213,209.4181887552811,190.51853659622606,190.79340622994243,190.54036587974352,229.97235806409154,229.60270011581807,243.58958824195142,256.69344339348123,256.7197278729345,272.2122782030912,251.10284832967253,283.6707114775701,280.82281635021513,262.3283514420629,130.51587149066276,156.1854877192948,143.89893685006356,159.33183026899593,132.03218566344893,172.07345951692437,179.5759632056818,168.60126959240836,154.76164983980766,277.5433264067752,178.80207138686498,178.72651821688302,206.33517149363948,195.61446562058606,123.50084946948246,190.6396744974466,125.26645017721127,174.07672160511365,169.20905163348382,157.62119542734195,162.04189690580202,156.15327290414558,156.10140755318525,154.52021220364355,156.63193738162525,157.02761339703127,156.11450700967944,157.1485978529941,159.87630111407984,158.66174895007865,217.2772591885553,218.6417400946866,200.81376153489308,273.7343851206577,256.5141672641625,254.5544263798251,249.8937467347494,180.3356194425874,170.79330716428015,187.61366957186328,260.03487092790516,269.5170886301643,250.45650856448358,248.29560995043403,240.15873351071738,238.29155070312024,282.17204999583174,276.9507829656013,277.05734696756525,195.91045741947062,196.5066564237086,222.68027655051444,243.65540745393852,214.12392145893511,213.69560854389601,237.64400355874565,214.75018120103212,230.31457858366903,229.70955600255044,255.52788905938118,221.29368132216163,232.07475675164622,232.95958362669703,248.70674844961118,220.34673608861152,225.19727140689218,208.61318965391973,214.72360459326103,189.67728347618282,201.54820279282757,192.28505071562455,243.76431190630564,254.6166616227172,238.59543305196695,200.62828934527772,230.54476291368013,210.19464915098763,222.11038461984782,221.83976422736296,221.24010386544464,222.41453059826821,217.70807480478896,219.05509240215764,264.1729603718432,251.41695393136882,252.07608313995814,255.50443253495004,244.90140821727917,244.8231073293677
