VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK
532,238-1,Prøvestens Apotek,7,Birkedalsvej 7-9,3000,"01Sep2015 0:00:00,000",,1084,217,1084,"Birkedalsvej 7-9, 3000 Denmark",56.0211739,12.5715819,2015-09-01,,2015,2025,2015,POINT (12.5715819 56.0211739),2015,18174388.1,6540154.76,43.16,0.2247954648,0.2038910005,196459.05601,0.4745098039,0.7438707491,0.8747680142
782,364-1,Ålsgårde Apotek,7,Ålsgårdecentret,3140,"01Jul2015 0:00:00,000",,1084,217,1084,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,2015-07-01,,2015,2025,2015,POINT (12.5401626 56.075299),2015,18174388.1,6540154.76,43.16,0.2247954648,0.2038910005,196459.05601,0.4745098039,0.7438707491,0.8747680142
234,044,Hillerød Frederiksbo,6,Slotsgade 26,3400,01-01-1792 00:00,,1084,219,1084,"Slotsgade 26, 3400 Denmark",55.930404,12.299802,1792-01-01,,1792,2025,2008,POINT (12.299802 55.930404),2015,,,40.38,0.1825978418,0.2293042358,213631.50228,0.5130248794,0.7932276657,0.8878306665
235,367,Hillerød Krone Apote,6,Helsingørsgade 10,3400,"01Jan1998 0:00:00,000",,1084,219,1084,"Helsingørsgade 10, 3400 Denmark",55.9303626,12.3050612,1998-01-01,,1998,2025,2008,POINT (12.3050612 55.9303626),2015,,,40.38,0.1825978418,0.2293042358,213631.50228,0.5130248794,0.7932276657,0.8878306665
294,079,Hørsholm Apotek,6,Hørsholm Midtpunkt 78,2970,01-01-1840 00:00,,1084,223,1084,"Hørsholm Midtpunkt 78, 2970 Denmark",55.882527,12.49756,1840-01-01,,1840,2025,2008,POINT (12.49756 55.882527),2015,,,45.06,0.2691367915,0.2125375526,283491.9796,0.473616577,0.7899224806,0.8947072524
339,079-3,Kongevejens Apotek,7,Usserød Kongevej 65 B,2970,"09Nov2015 0:00:00,000",,1084,223,1084,"Usserød Kongevej 65 B, 2970 Denmark",55.888781,12.4967122,2015-11-09,,2015,2025,2015,POINT (12.4967122 55.888781),2015,,,45.06,0.2691367915,0.2125375526,283491.9796,0.473616577,0.7899224806,0.8947072524
71,346,Birkerød Apotek,6,Teglporten 27,3460,"01Jan1938 0:00:00,000",,1084,230,1084,"Teglporten 27, 3460 Denmark",55.838563,12.431699,1938-01-01,,1938,2025,2008,POINT (12.431699 55.838563),2015,29566736.85,10437770.85,42.53,0.2236674501,0.2311666876,290548.90063,0.4836463731,0.7897082123,0.8851108233
255,283,Holte Apotek,6,"Holte Midtpunkt 20, 1. sal",2840,"01Jan1919 0:00:00,000",,1084,230,1084,"Holte Midtpunkt 20, 1. sal, 2840 Denmark",55.811887,12.471571,1919-01-01,,1919,2025,2008,POINT (12.471571 55.811887),2015,29566736.85,10437770.85,42.53,0.2236674501,0.2311666876,290548.90063,0.4836463731,0.7897082123,0.8851108233
494,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850,01-01-1873 00:00,,1084,230,1084,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873,2025,2008,POINT (12.5385 55.816),2015,29566736.85,10437770.85,42.53,0.2236674501,0.2311666876,290548.90063,0.4836463731,0.7897082123,0.8851108233
620,369,Stenløse Apotek,13,Egedal Centret 2,3660,"01Jun2004 0:00:00,000",,1084,240,1084,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004,2025,2008,POINT (12.194889 55.76822),2015,,,40.07,0.1829425105,0.2469548547,222004.34589,0.519115065,0.8313223344,0.9192555308
157,068,Frederikssund Apotek,6,"Nygade 1, 1. sal 18",3600,01-01-1815 00:00,,1084,250,1084,"Nygade 1, 1. sal 18, 3600 Denmark",55.836515,12.06505,1815-01-01,,1815,2025,2008,POINT (12.06505 55.836515),2015,,,42.91,0.2207490218,0.2120514254,191946.03211,0.4886605324,0.777256047,0.9281124768
589,130,Skibby Apotek,6,Hovedgaden 40,4050,01-01-1876 00:00,,1084,250,1084,"Hovedgaden 40, 4050 Denmark",55.751455,11.959362,1876-01-01,,1876,2025,2008,POINT (11.959362 55.751455),2015,,,42.91,0.2207490218,0.2120514254,191946.03211,0.4886605324,0.777256047,0.9281124768
179,370,Greve Apotek,6,Greve Midtby Center 14 B,2670,"27Jun2005 0:00:00,000",,1085,253,1085,"Greve Midtby Center 14 B, 2670 Denmark",55.5822503,12.2952687,2005-06-27,,2005,2025,2008,POINT (12.2952687 55.5822503),2015,20485782.975,7371317.6625,41.44,0.2045720748,0.2218385234,203653.10279,0.4948182333,0.7848324515,0.8597684398
274,365,Hundige Apotek,6,Over Bølgen 19H,2670,"01Jan1976 0:00:00,000",,1085,253,1085,"Over Bølgen 19H, 2670 Denmark",55.5970596,12.3268903,1976-01-01,,1976,2025,2008,POINT (12.3268903 55.5970596),2015,20485782.975,7371317.6625,41.44,0.2045720748,0.2218385234,203653.10279,0.4948182333,0.7848324515,0.8597684398
530,365-2,Plusapoteket Waves,7,"Over Bølgen 3 D, Waves",2670,"29Oct2015 0:00:00,000",,1085,253,1085,"Over Bølgen 3 D, Waves, 2670 Denmark",55.5982781,12.3265971,2015-10-29,,2015,2025,2015,POINT (12.3265971 55.5982781),2015,20485782.975,7371317.6625,41.44,0.2045720748,0.2218385234,203653.10279,0.4948182333,0.7848324515,0.8597684398
672,370-2,Tune Apotek,7,Tune Center 3B,4030,"01Dec2015 0:00:00,000",,1085,253,1085,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,,2015,2025,2015,POINT (12.176066 55.595661),2015,20485782.975,7371317.6625,41.44,0.2045720748,0.2218385234,203653.10279,0.4948182333,0.7848324515,0.8597684398
76,180,Borup Apotek,6,Hovedgaden 15,4140,01-01-1899 00:00,,1085,259,1085,"Hovedgaden 15, 4140 Denmark",55.494647,11.97249,1899-01-01,,1899,2025,2008,POINT (11.97249 55.494647),2015,24548337.3,8836938.15,40.74,0.191604864,0.2197835238,191088.33302,0.4918674699,0.7630576868,0.8911813922
410,368,Køge Boholte Apotek,6,Marksvinget 31,4600,"01Jan1999 0:00:00,000",,1085,259,1085,"Marksvinget 31, 4600 Denmark",55.4495706,12.172474,1999-01-01,,1999,2025,2008,POINT (12.172474 55.4495706),2015,24548337.3,8836938.15,40.74,0.191604864,0.2197835238,191088.33302,0.4918674699,0.7630576868,0.8911813922
412,014,Køge Torvets Apotek,6,Brogade 1,4600,19.11.1979,,1085,259,1085,"Brogade 1, 4600 Denmark",55.4545499,12.1812478,1979-11-19,,1979,2025,2008,POINT (12.1812478 55.4545499),2015,24548337.3,8836938.15,40.74,0.191604864,0.2197835238,191088.33302,0.4918674699,0.7630576868,0.8911813922
749,368-1,Ølby Apotek,7,Ølby Center 25,4600,01.01.1992,,1085,259,1085,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992,2025,2008,POINT (12.1821 55.458),2015,24548337.3,8836938.15,40.74,0.191604864,0.2197835238,191088.33302,0.4918674699,0.7630576868,0.8911813922
158,080,Frederiksværk Apotek,6,Nørregade 4,3300,11-12-1857 00:00,,1084,260,1084,"Nørregade 4, 3300 Denmark",55.973217,12.021654,1857-11-12,,1857,2025,2008,POINT (12.021654 55.973217),2015,,,44.40,0.2416825019,0.1902154659,174434.6096,0.4677356908,0.743442716,0.9016906498
273,080-1,Hundested Apotek,6,Nørregade 54,3390,01.01.1992,,1084,260,1084,"Nørregade 54, 3390 Denmark",55.9572481,11.8536231,1992-01-01,,1992,2025,2008,POINT (11.8536231 55.9572481),2015,,,44.40,0.2416825019,0.1902154659,174434.6096,0.4677356908,0.743442716,0.9016906498
34,170-3,Apoteket ROs Torv,7,ROs Torv 210,4000,"28Aug2015 0:00:00,000",,1085,265,1085,"ROs Torv 210, 4000 Denmark",55.6420014,12.0997184,2015-08-28,,2015,2025,2015,POINT (12.0997184 55.6420014),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
284,017-1,Hyrdehøj Apotek,7,Hyrdehøj Alle 5,4000,"10Nov2015 0:00:00,000",,1085,265,1085,"Hyrdehøj Alle 5, 4000 Denmark",55.634643,12.053027,2015-11-10,,2015,2025,2015,POINT (12.053027 55.634643),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
314,170-1,Jyllinge Apotek,7,Jyllinge Center 31,4040,"01Dec2001 0:00:00,000",,1085,265,1085,"Jyllinge Center 31, 4040 Denmark",55.7535209,12.1086079,2001-12-01,,2001,2025,2008,POINT (12.1086079 55.7535209),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
546,017,Roskilde Dom Apotek,6,Algade 51,4000,01-01-1753 00:00,,1085,265,1085,"Algade 51, 4000 Denmark",55.640674,12.089246,1753-01-01,,1753,2025,2008,POINT (12.089246 55.640674),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
548,170,Roskilde Svane Apotek,6,Skomagergade 19,4000,01-01-1898 00:00,,1085,265,1085,"Skomagergade 19, 4000 Denmark",55.640778,12.077801,1898-01-01,,1898,2025,2008,POINT (12.077801 55.640778),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
671,170-2,Trekroner Løve Apote,7,Trekroner Centervej 59-61,4000,"01Jul2015 0:00:00,000",,1085,265,1085,"Trekroner Centervej 59-61, 4000 Denmark",55.6482056,12.1261215,2015-07-01,,2015,2025,2015,POINT (12.1261215 55.6482056),2015,20948152.575,7505181.995,40.64,0.1892421729,0.2120941455,208612.96535,0.495790404,0.7600124306,0.898911552
213,370-1,Havdrup Apotek,7,Møllemarken 8,4622,"27Jun2005 0:00:00,000",,1085,269,1085,"Møllemarken 8, 4622 Denmark",55.543764,12.115263,2005-06-27,,2005,2025,2008,POINT (12.115263 55.543764),2015,,,40.64,0.1914356527,0.2357260878,222311.64886,0.5106676476,0.803465426,0.920958249
612,014-1,Solrød Apotek,7,Solrød Center 78,2680,01.01.1992,,1085,269,1085,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992,2025,2008,POINT (12.21967 55.533005),2015,,,40.64,0.1914356527,0.2357260878,222311.64886,0.5106676476,0.803465426,0.920958249
167,113,Gilleleje Apotek,6,Vesterbrogade 6 B,3250,01-01-1869 00:00,,1084,270,1084,"Vesterbrogade 6 B, 3250 Denmark",56.1256179,12.3056349,1869-01-01,,1869,2025,2008,POINT (12.3056349 56.1256179),2015,23162832.75,8383408.65,44.65,0.2475977327,0.1987496047,186910.06926,0.4820305262,0.7709994274,0.9268542449
223,191,Helsinge Apotek,6,Østergade 35,3200,"01Jan1901 0:00:00,000",,1084,270,1084,"Østergade 35, 3200 Denmark",56.0261355,12.2163846,1901-01-01,,1901,2025,2008,POINT (12.2163846 56.0261355),2015,23162832.75,8383408.65,44.65,0.2475977327,0.1987496047,186910.06926,0.4820305262,0.7709994274,0.9268542449
569,191-1,Rådhusapoteket Helsi,7,Frederiksborgvej 20,3200,"26Oct2015 0:00:00,000",,1084,270,1084,"Frederiksborgvej 20, 3200 Denmark",56.019687,12.200267,2015-10-26,,2015,2025,2015,POINT (12.200267 56.019687),2015,23162832.75,8383408.65,44.65,0.2475977327,0.1987496047,186910.06926,0.4820305262,0.7709994274,0.9268542449
47,216,Asnæs Apotek,6,Asnæs Centret 7,4550,"01Jan1905 0:00:00,000",,1085,306,1085,"Asnæs Centret 7, 4550 Denmark",55.811989,11.500561,1905-01-01,,1905,2025,2008,POINT (11.500561 55.811989),2015,,,47.00,0.2846782058,0.1695209654,149541.0238,0.4279918245,0.6921701224,0.9399347183
488,062,Nykøbing Apotek,6,Algade 20,4500,01-01-1809 00:00,,1085,306,1085,"Algade 20, 4500 Denmark",55.922181,11.668122,1809-01-01,,1809,2025,2008,POINT (11.668122 55.922181),2015,,,47.00,0.2846782058,0.1695209654,149541.0238,0.4279918245,0.6921701224,0.9399347183
248,026,Holbæk Elefant Apote,13,Ahlgade 32,4300,01-01-1753 00:00,,1085,316,1085,"Ahlgade 32, 4300 Denmark",55.71768,11.711049,1753-01-01,,1753,2025,2008,POINT (11.711049 55.71768),2015,41353729.7,14760507.05,41.55,0.1960212656,0.2153861545,180988.4654,0.4781139478,0.7376431402,0.9136156016
249,239,Holbæk Løve Apotek,6,Labæk 4-6,4300,"01Jan1913 0:00:00,000",,1085,316,1085,"Labæk 4-6, 4300 Denmark",55.716936,11.7184847,1913-01-01,,1913,2025,2008,POINT (11.7184847 55.716936),2015,41353729.7,14760507.05,41.55,0.1960212656,0.2153861545,180988.4654,0.4781139478,0.7376431402,0.9136156016
313,116,Jyderup Apotek,6,Sølystvej 1,4450,01-01-1870 00:00,,1085,316,1085,"Sølystvej 1, 4450 Denmark",55.660084,11.395909,1870-01-01,,1870,2025,2008,POINT (11.395909 55.660084),2015,41353729.7,14760507.05,41.55,0.1960212656,0.2153861545,180988.4654,0.4781139478,0.7376431402,0.9136156016
129,206,Fakse Apotek,6,Rønnedevej 15,4640,01-01-1892 00:00,,1085,320,1085,"Rønnedevej 15, 4640 Denmark",55.255616,12.116181,1892-01-01,,1892,2025,2008,POINT (12.116181 55.255616),2015,20340081.1,7363495.8,42.84,0.2095524232,0.2026450272,177385.86432,0.4855945079,0.7513285776,0.930701705
209,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2015,20340081.1,7363495.8,42.84,0.2095524232,0.2026450272,177385.86432,0.4855945079,0.7513285776,0.930701705
318,067-1,Karise Apotek,7,Syrenvænget 20,4653,"01Jul2010 0:00:00,000",,1085,320,1085,"Syrenvænget 20, 4653 Denmark",55.303771,12.199332,2010-07-01,,2010,2025,2010,POINT (12.199332 55.303771),2015,20340081.1,7363495.8,42.84,0.2095524232,0.2026450272,177385.86432,0.4855945079,0.7513285776,0.930701705
191,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2015,30462627.8,10852947.94,43.35,0.2243937526,0.201972873,167070.9429,0.4510550695,0.7086068956,0.9355223881
291,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2015,30462627.8,10852947.94,43.35,0.2243937526,0.201972873,167070.9429,0.4510550695,0.7086068956,0.9355223881
317,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2015,30462627.8,10852947.94,43.35,0.2243937526,0.201972873,167070.9429,0.4510550695,0.7086068956,0.9355223881
329,077-1,Klosterparkens Apotek,7,Klosterparks Allé 10,4100,"01Sep2015 0:00:00,000",,1085,329,1085,"Klosterparks Allé 10, 4100 Denmark",55.453512,11.788069,2015-09-01,,2015,2025,2015,POINT (11.788069 55.453512),2015,,,40.45,0.1741059622,0.214980459,186088.83106,0.5024594268,0.7554913295,0.8768519337
543,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2015,,,40.45,0.1741059622,0.214980459,186088.83106,0.5024594268,0.7554913295,0.8768519337
341,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.3278702),2015,35584648.762,12600830.31,41.98,0.2070130535,0.1965062708,162989.04323,0.4605161886,0.7052855577,0.8954025348
596,058,Skælskør Apotek,6,Algade 21,4230,01-01-1805 00:00,,1085,330,1085,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805,2025,2008,POINT (11.294236 55.253746),2015,35584648.762,12600830.31,41.98,0.2070130535,0.1965062708,162989.04323,0.4605161886,0.7052855577,0.8954025348
601,169,Slagelse Rådhusapote,6,Smedegade 8,4200,01-01-1897 00:00,,1085,330,1085,"Smedegade 8, 4200 Denmark",55.4070549,11.3657424,1897-01-01,,1897,2025,2008,POINT (11.3657424 55.4070549),2015,35584648.762,12600830.31,41.98,0.2070130535,0.1965062708,162989.04323,0.4605161886,0.7052855577,0.8954025348
602,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200,01-01-1753 00:00,,1085,330,1085,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753,2025,2008,POINT (11.3546 55.4028),2015,35584648.762,12600830.31,41.98,0.2070130535,0.1965062708,162989.04323,0.4605161886,0.7052855577,0.8954025348
622,067,Stevns Apotek,6,Nytorv 5,4660,01-01-1815 00:00,,1085,336,1085,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815,2025,2008,POINT (12.387836 55.309773),2015,,,44.26,0.2349955076,0.1919137466,180742.66242,0.4857490207,0.7564807541,0.9375028142
633,067-2,Strøby Egede Apotek,7,Kystvejen 3B,4600,"09Nov2015 0:00:00,000",23-OCT-2019,1085,336,1085,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2015-11-09,2019-10-23,2015,2019,2015,POINT (12.243561 55.416622),2015,,,44.26,0.2349955076,0.1919137466,180742.66242,0.4857490207,0.7564807541,0.9375028142
108,207-1,Dianalund Apotek,7,Torvet 5,4293,01.11.2008,,1085,340,1085,"Torvet 5, 4293 Denmark",55.526943,11.49729,2008-01-11,,2008,2025,2008,POINT (11.49729 55.526943),2015,17380876.75,6218708.06,42.24,0.2003520292,0.2147378398,181264.38308,0.4815568213,0.7485952615,0.9422972606
617,007,Sorø Apotek,6,Storgade 19 A,4180,01-01-1753 00:00,,1085,340,1085,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753,2025,2008,POINT (11.5558778 55.4312798),2015,17380876.75,6218708.06,42.24,0.2003520292,0.2147378398,181264.38308,0.4815568213,0.7485952615,0.9422972606
619,207,Stenlille Apotek,6,Hovedgaden 48,4295,"01Jan1903 0:00:00,000",,1085,340,1085,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903,2025,2008,POINT (11.590952 55.540055),2015,17380876.75,6218708.06,42.24,0.2003520292,0.2147378398,181264.38308,0.4815568213,0.7485952615,0.9422972606
277,119,Hvalsø Apotek,6,Roskildevej 4,4330,01-01-1871 00:00,,1085,350,1085,"Roskildevej 4, 4330 Denmark",55.589584,11.863888,1871-01-01,,1871,2025,2008,POINT (11.863888 55.589584),2015,,,42.29,0.2105282425,0.2268550719,205406.4115,0.5043280516,0.7994134897,0.937683392
24,013-1,Apoteket Havnegade,7,Havnegade 69,4900,"01Dec2015 0:00:00,000",,1085,360,1085,"Havnegade 69, 4900 Denmark",54.828859,11.137333,2015-12-01,,2015,2025,2015,POINT (11.137333 54.828859),2015,21553423.762,7918993.9875,46.83,0.2750598058,0.1694497866,136835.7417,0.3944397403,0.6292249047,0.9254398344
457,025,Maribo Apotek,6,Vestergade 1,4930,01-01-1753 00:00,,1085,360,1085,"Vestergade 1, 4930 Denmark",54.774378,11.500548,1753-01-01,,1753,2025,2008,POINT (11.500548 54.774378),2015,21553423.762,7918993.9875,46.83,0.2750598058,0.1694497866,136835.7417,0.3944397403,0.6292249047,0.9254398344
470,013,Nakskov Løve Apotek,6,Nygade 17-19,4900,01-01-1753 00:00,,1085,360,1085,"Nygade 17-19, 4900 Denmark",54.8296618,11.1403936,1753-01-01,,1753,2025,2008,POINT (11.1403936 54.8296618),2015,21553423.762,7918993.9875,46.83,0.2750598058,0.1694497866,136835.7417,0.3944397403,0.6292249047,0.9254398344
558,081,Rødby Løve Apotek,13,Østergade 51,4970,01-01-1819 00:00,,1085,360,1085,"Østergade 51, 4970 Denmark",54.695624,11.393973,1819-01-01,,1819,2025,2008,POINT (11.393973 54.695624),2015,21553423.762,7918993.9875,46.83,0.2750598058,0.1694497866,136835.7417,0.3944397403,0.6292249047,0.9254398344
162,137-1,Fuglebjerg Apotek,7,Byagervej 6 A,4250,"01Aug2007 0:00:00,000",,1085,370,1085,"Byagervej 6 A, 4250 Denmark",55.3016809,11.5476596,2007-08-01,,2007,2025,2008,POINT (11.5476596 55.3016809),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
175,137,Glumsø Apotek,13,Østergade 8,4171,01-01-1883 00:00,,1085,370,1085,"Østergade 8, 4171 Denmark",55.352931,11.692252,1883-01-01,,1883,2025,2008,POINT (11.692252 55.352931),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
498,012,Næstved Løve Apotek,6,"Apotekergaarden, Axeltorv 12",4700,01-01-1753 00:00,,1085,370,1085,"Apotekergaarden, Axeltorv 12, 4700 Denmark",55.2299,11.7609,1753-01-01,,1753,2025,2008,POINT (11.7609 55.2299),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
499,188-1,Næstved Sct. Jørgen,7,Sct. Jørgens Park 34,4700,01.01.1991,,1085,370,1085,"Sct. Jørgens Park 34, 4700 Denmark",55.2158,11.757241,1991-01-01,,1991,2025,2008,POINT (11.757241 55.2158),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
500,012-1,Næstved Storcenter A,7,Næstved Storcenter nr. 3 butik 4,4700,"01Nov2015 0:00:00,000",,1085,370,1085,"Næstved Storcenter nr. 3 butik 45, 4700 Denmar",55.2299,11.7609,2015-11-01,,2015,2025,2015,POINT (11.7609 55.2299),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
502,188,Næstved Svane Apotek,6,Torvestræde 8,4700,"01Jan1900 0:00:00,000",,1085,370,1085,"Torvestræde 8, 4700 Denmark",55.230064,11.760045,1900-01-01,,1900,2025,2008,POINT (11.760045 55.230064),2015,21801972.6,7959989.835,41.82,0.2010760001,0.2043185738,172557.58129,0.4739615661,0.7266812611,0.9193106722
446,018,Løve Apotek Nykøbin,6,Langgade 5,4800,01-01-1753 00:00,,1085,376,1085,"Langgade 5, 4800 Denmark",54.76734,11.867126,1753-01-01,,1753,2025,2008,POINT (11.867126 54.76734),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
447,018-1,Løve Apotek Nysted,7,Adelgade 13,4880,"01Jul2013 0:00:00,000",,1085,376,1085,"Adelgade 13, 4880 Denmark",54.668997,11.728762,2013-07-01,,2013,2025,2013,POINT (11.728762 54.668997),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
448,018-2,Løve Apotek Østerbr,7,Vendsysselvej 5 B,4800,"16Nov2015 0:00:00,000",,1085,376,1085,"Vendsysselvej 5 B, 4800 Denmark",54.7544899,11.8895495,2015-11-16,,2015,2025,2015,POINT (11.8895495 54.7544899),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
489,136,Nykøbing F. Svane Ap,6,Slotsbryggen 1-3,4800,01-01-1882 00:00,,1085,376,1085,"Slotsbryggen 1-3, 4800 Denmark",54.771697,11.8642607,1882-01-01,,1882,2025,2008,POINT (11.8642607 54.771697),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
503,195,Nørre Alslev Apotek,6,Apotekergade 1,4840,"01Jan1902 0:00:00,000",,1085,376,1085,"Apotekergade 1, 4840 Denmark",54.898671,11.879174,1902-01-01,,1902,2025,2008,POINT (11.879174 54.898671),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
570,056,Sakskøbing Apotek,6,Søndergade 9,4990,01-01-1804 00:00,01-DEC-2017,1085,376,1085,"Søndergade 9, 4990 Denmark",54.798908,11.636579,1804-01-01,2017-12-01,1804,2017,2008,POINT (11.636579 54.798908),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
637,195-1,Stubbekøbing Apotek,7,Torvet 2,4850,"01Jan2006 0:00:00,000",,1085,376,1085,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006,2025,2008,POINT (12.043139 54.890308),2015,15548018.143,5657142.4929,45.24,0.2523655685,0.1762737992,148302.30053,0.4308246439,0.6789846313,0.9277490872
426,032-1,Lundby Apotek,7,Lundby Hovedgade 90,4750,01.10.1991,,1085,390,1085,"Lundby Hovedgade 90, 4750 Denmark",55.109002,11.876402,1991-01-10,,1991,2025,2008,POINT (11.876402 55.109002),2015,21260464.612,7695336.6375,45.03,0.2510369821,0.1871588875,153856.01507,0.4298023093,0.687349257,0.9358161302
531,086,Præstø Apotek,6,Svend Gønges Torv 12,4720,01-01-1816 00:00,,1085,390,1085,"Svend Gønges Torv 12, 4720 Denmark",55.121942,12.040149,1816-01-01,,1816,2025,2008,POINT (12.040149 55.121942),2015,21260464.612,7695336.6375,45.03,0.2510369821,0.1871588875,153856.01507,0.4298023093,0.687349257,0.9358161302
618,028,Stege Apotek,6,Storegade 6,4780,01-01-1753 00:00,,1085,390,1085,"Storegade 6, 4780 Denmark",54.983005,12.283544,1753-01-01,,1753,2025,2008,POINT (12.283544 54.983005),2015,21260464.612,7695336.6375,45.03,0.2510369821,0.1871588875,153856.01507,0.4298023093,0.687349257,0.9358161302
741,032,Vordingborg Apotek,13,Voldgade 20,4760,01-01-1753 00:00,,1085,390,1085,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753,2025,2008,POINT (11.909083 55.00956),2015,21260464.612,7695336.6375,45.03,0.2510369821,0.1871588875,153856.01507,0.4298023093,0.687349257,0.9358161302
4,175,Allinge Apotek,6,Kirkegade 13,3770,01-01-1898 00:00,01-MAY-2016,1084,400,1084,"Kirkegade 13, 3770 Denmark",55.2759,14.8024,1898-01-01,2016-05-01,1898,2016,2008,POINT (14.8024 55.2759),2015,23535306.25,8690259.53,46.95,0.2735436161,0.1706157561,142501.42787,0.4247738554,0.6808375635,0.9416433593
474,082,Nexø Apotek,6,Strandgade 7,3730,01-01-1830 00:00,,1084,400,1084,"Strandgade 7, 3730 Denmark",55.063241,15.133632,1830-01-01,,1830,2025,2008,POINT (15.133632 55.063241),2015,23535306.25,8690259.53,46.95,0.2735436161,0.1706157561,142501.42787,0.4247738554,0.6808375635,0.9416433593
568,042,Rønne Apotek,6,Store Torvegade 12,3700,01-01-1760 00:00,,1084,400,1084,"Store Torvegade 12, 3700 Denmark",55.103619,14.6995,1760-01-01,,1760,2025,2008,POINT (14.6995 55.103619),2015,23535306.25,8690259.53,46.95,0.2735436161,0.1706157561,142501.42787,0.4247738554,0.6808375635,0.9416433593
