VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year
25,281-1,Apoteket HerningCentr,7,"Merkurvej 1D,st.109, HerningCentr",7400,"01Jul2015 0:00:00,000",,1082,657,1082,"Merkurvej 1D,st.109, HerningCentret, 7400 Denma",56.1393,8.9738,2015-07-01,,2015,2025,2015,POINT (8.973800000000001 56.1393),2020
33,281-2,Apoteket Porshøj,7,Porsvænget 4,7400,"03Aug2015 0:00:00,000",,1082,657,1082,"Porsvænget 4, 7400 Denmark",56.1444239,8.957385,2015-08-03,,2015,2025,2015,POINT (8.957385 56.1444239),2020
53,246-2,Aulum Apotek,7,Skolegade 2,7490,"01Oct2016 0:00:00,000",,1082,657,1082,"Skolegade 2, 7490 Denmark",56.265671,8.79712,2016-10-01,,2016,2025,2016,POINT (8.79712 56.265671),2020
113,078-2,Dæmningens Apotek,7,Dæmningen 17,7400,"06Dec2018 0:00:00,000",,1082,657,1082,"Dæmningen 17, 7400 Denmark",56.132607,8.960486,2018-12-06,,2018,2025,2018,POINT (8.960486 56.132607),2020
230,078,Herning Løve Apotek,6,Bredgade 45,7400,01-01-1832 00:00,,1082,657,1082,"Bredgade 45, 7400 Denmark",56.136107,8.969861,1832-01-01,,1832,2025,2008,POINT (8.969861 56.136107),2020
231,281,Herning Østergades A,6,Østergade 5,7400,"15Sep1920 0:00:00,000",,1082,657,1082,"Østergade 5, 7400 Denmark",56.136348,8.976014,1920-09-15,,1920,2025,2008,POINT (8.976013999999999 56.13634,2020
728,246,Vildbjerg Apotek,6,Søndergade 7,7480,"01Jan1914 0:00:00,000",,1082,657,1082,"Søndergade 7, 7480 Denmark",56.196415,8.766971,1914-01-01,,1914,2025,2008,POINT (8.766971 56.196415),2020
251,030,Holstebro Løveapotek,6,Store Torv 8,7500,01-01-1753 00:00,,1082,661,1082,"Store Torv 8, 7500 Denmark",56.357962,8.617337,1753-01-01,,1753,2025,2008,POINT (8.617336999999999 56.35796,2020
252,275,Holstebro Svane Apote,6,Nørregade 51,7500,"01Jan1917 0:00:00,000",,1082,661,1082,"Nørregade 51, 7500 Denmark",56.361775,8.618734,1917-01-01,,1917,2025,2008,POINT (8.618734 56.361775),2020
487,053-3,Nyholm Apotek,7,Nyholmvej 20 C/o Bilka Holstebro,7500,"01Sep2019 0:00:00,000",,1082,661,1082,"Nyholmvej 20 C/o Bilka Holstebro, 7500 Denmark",56.3601,8.6161,2019-09-01,,2019,2025,2019,POINT (8.616099999999999 56.3601),2020
686,120,Ulfborg Apotek,13,Bredgade 9,6990,01-01-1871 00:00,,1082,661,1082,"Bredgade 9, 6990 Denmark",56.272171,8.322184,1871-01-01,,1871,2025,2008,POINT (8.322184 56.272171),2020
731,275-1,Vinderup Apotek,7,Søndergade 7,7830,"01Sep2012 0:00:00,000",,1082,661,1082,"Søndergade 7, 7830 Denmark",56.481101,8.779355,2012-09-01,,2012,2025,2012,POINT (8.779355000000001 56.48110,2020
101,120-1,Bøvlingbjerg Apotek,7,"Fårevej 143, Lejlighed 1",7650,02.03.2009,,1082,665,1082,"Fårevej 143, Lejlighed 1, 7650 Denmark",56.438621,8.20251,2009-02-03,,2009,2025,2009,POINT (8.20251 56.438621),2020
419,064,Lemvig Apotek,6,Vasen 6,7620,01-01-1813 00:00,,1082,665,1082,"Vasen 6, 7620 Denmark",56.549513,8.310131,1813-01-01,,1813,2025,2008,POINT (8.310131 56.549513),2020
632,150,Struer Apotek,6,Østergade 11,7600,01-01-1878 00:00,,1082,671,1082,"Østergade 11, 7600 Denmark",56.492144,8.593388,1878-01-01,,1878,2025,2008,POINT (8.593387999999999 56.49214,2020
114,070,Ebeltoft Apotek,6,Bryggerivej 4,8400,01-01-1815 00:00,,1082,706,1082,"Bryggerivej 4, 8400 Denmark",56.199654,10.681064,1815-01-01,,1815,2025,2008,POINT (10.681064 56.199654),2020
259,104,Hornslet Apotek,6,Byvej 8,8543,01-01-1857 00:00,,1082,706,1082,"Byvej 8, 8543 Denmark",56.316491,10.3204,1857-01-01,,1857,2025,2008,POINT (10.3204 56.316491),2020
337,070-1,Kolind Apotek,7,Drasbeksgade 16,8560,02.07.2008,,1082,706,1082,"Drasbeksgade 16, 8560 Denmark",56.362668,10.588453,2008-02-07,,2008,2025,2008,POINT (10.588453 56.362668),2020
566,070-2,Rønde Apotek,7,Ceresvej 16-18,8410,"07Dec2015 0:00:00,000",,1082,706,1082,"Ceresvej 16-18, 8410 Denmark",56.3009887,10.4780139,2015-12-07,,2015,2025,2015,POINT (10.4780139 56.3009887),2020
55,104-1,Auning Apotek,7,Centervej 4B,8963,29.12.2009,,1082,707,1082,"Centervej 4B, 8963 Denmark",56.4321198,10.3727707,2009-12-29,,2009,2025,2009,POINT (10.3727707 56.4321198),2020
178,037,Grenaa Apotek,6,Kannikegade 12,8500,01-01-1753 00:00,,1082,707,1082,"Kannikegade 12, 8500 Denmark",56.41217,10.876357,1753-01-01,,1753,2025,2008,POINT (10.876357 56.41217),2020
195,164,Hadsten Apotek,6,Vesselbjergvej 8,8370,01-01-1896 00:00,,1082,710,1082,"Vesselbjergvej 8, 8370 Denmark",56.328232,10.047822,1896-01-01,,1896,2025,2008,POINT (10.047822 56.328232),2020
201,087,Hammel Frijsenborg Ap,13,Østergade 1,8450,01-01-1841 00:00,,1082,710,1082,"Østergade 1, 8450 Denmark",56.2572838,9.8686624,1841-01-01,,1841,2025,2008,POINT (9.8686624 56.2572838),2020
237,164-1,Hinnerup Apotek,7,Storegade 5,8382,"01Oct2006 0:00:00,000",,1082,710,1082,"Storegade 5, 8382 Denmark",56.264038,10.062066,2006-10-01,,2006,2025,2008,POINT (10.062066 56.264038),2020
746,410,Webapoteket / Gazelle,6,Bavne Allé 25,8370,"13Dec2016 0:00:00,000",,1082,710,1082,"Bavne Allé 25, 8370 Denmark",56.32052,10.079663,2016-12-13,,2016,2025,2016,POINT (10.079663 56.32052),2020
31,096-3,Apoteket Nørregade-O,7,Nørregade 6,8300,"01Sep2018 0:00:00,000",,1082,727,1082,"Nørregade 6, 8300 Denmark",55.974517,10.14865,2018-09-01,,2018,2025,2018,POINT (10.14865 55.974517),2020
508,096,Odder Apotek,6,Rosensgade 14,8300,01-01-1850 00:00,,1082,727,1082,"Rosensgade 14, 8300 Denmark",55.972531,10.147434,1850-01-01,,1850,2025,2008,POINT (10.147434 55.972531),2020
35,274-1,Apoteket Thors Bakke,7,Biografgade 3,8900,"01Sep2015 0:00:00,000",,1082,730,1082,"Biografgade 3, 8900 Denmark",56.463268,10.03799,2015-09-01,,2015,2025,2015,POINT (10.03799 56.463268),2020
49,326-1,Assentoft Apotek,7,"Storegade 61, Assentoft",8960,"01Jan2016 0:00:00,000",,1082,730,1082,"Storegade 61, Assentoft, 8960 Denmark",56.444902,10.1546774,2016-01-01,,2016,2025,2016,POINT (10.1546774 56.444902),2020
110,326-2,Dronningborg Apotek,7,Skovlyvej 15,8930,"24Apr2017 0:00:00,000",,1082,730,1082,"Skovlyvej 15, 8930 Denmark",56.47055,10.050184,2017-04-24,,2017,2025,2017,POINT (10.050184 56.47055),2020
258,011-2,Hornbæk Løve Apotek,7,Viborgvej 102A,8920,"02Nov2015 0:00:00,000",,1082,730,1082,"Viborgvej 102A, 8920 Denmark",56.4666272,9.9943069,2015-11-02,,2015,2025,2015,POINT (9.9943069 56.4666272),2020
346,011-1,Kristrup Løve Apotek,7,Valdemarsvej 1 ST,8960,"01Sep2015 0:00:00,000",,1082,730,1082,"Valdemarsvej 1 ST, 8960 Denmark",56.447032,10.055193,2015-09-01,,2015,2025,2015,POINT (10.055193 56.447032),2020
417,274-2,Langå Apotek,7,Bredgade 18,8870,"01Jun2017 0:00:00,000",,1082,730,1082,"Bredgade 18, 8870 Denmark",56.390427,9.895125,2017-06-01,,2017,2025,2017,POINT (9.895125 56.390427),2020
527,011-3,Paderup Løve Apotek,7,Merkurvej 55,8960,"28Sep2017 0:00:00,000",,1082,730,1082,"Merkurvej 55, 8960 Denmark",56.42967,10.063987,2017-09-28,,2017,2025,2017,POINT (10.063987 56.42967),2020
534,274,Randers Jernbane Apot,6,Vestertorv 2,8900,"01Jan1917 0:00:00,000",,1082,730,1082,"Vestertorv 2, 8900 Denmark",56.4610003,10.0305557,1917-01-01,,1917,2025,2008,POINT (10.0305557 56.4610003),2020
536,011,Randers Løve Apotek,6,Østervold 24,8900,01-01-1753 00:00,,1082,730,1082,"Østervold 24, 8900 Denmark",56.460735,10.039052,1753-01-01,,1753,2025,2008,POINT (10.039052 56.460735),2020
537,326-3,Randers Nord Apotek,7,Mariagervej 175,8920,"28Jun2018 0:00:00,000",,1082,730,1082,"Mariagervej 175, 8920 Denmark",56.482423,10.024875,2018-06-28,,2018,2025,2018,POINT (10.024875 56.482423),2020
539,326,Randers Sønderbros A,6,Dytmærsken 10,8900,"01Jan1931 0:00:00,000",,1082,730,1082,"Dytmærsken 10, 8900 Denmark",56.458931,10.03876,1931-01-01,,1931,2025,2008,POINT (10.03876 56.458931),2020
328,112,Kjellerup Apotek,6,Bryggerstræde 5,8620,01-01-1868 00:00,,1082,740,1082,"Bryggerstræde 5, 8620 Denmark",56.288676,9.431164,1868-01-01,,1868,2025,2008,POINT (9.431164000000001 56.28867,2020
577,204,Silkeborg Himmelbjerg,6,Borgergade 20,8600,"01Jan1903 0:00:00,000",,1082,740,1082,"Borgergade 20, 8600 Denmark",56.17723,9.55455,1903-01-01,,1903,2025,2008,POINT (9.554550000000001 56.17723,2020
578,204-1,Silkeborg Nørrevæng,7,Viborgvej 16 D,8600,"01Mar2018 0:00:00,000",,1082,740,1082,"Viborgvej 16 D, 8600 Denmark",56.1892524,9.5374955,2018-03-01,,2018,2025,2018,POINT (9.5374955 56.1892524),2020
579,344,Silkeborg Svane Apote,6,Torvet 9,8600,"01Jan1938 0:00:00,000",,1082,740,1082,"Torvet 9, 8600 Denmark",56.169873,9.549949,1938-01-01,,1938,2025,2008,POINT (9.549949 56.169873),2020
580,089,Silkeborg Ørne Apote,13,Vestergade 9,8600,01-01-1842 00:00,,1082,740,1082,"Vestergade 9, 8600 Denmark",56.1645514,9.5290969,1842-01-01,,1842,2025,2008,POINT (9.529096900000001 56.16455,2020
653,112-1,Søtorvet Apotek,7,Søtorvet 1,8600,"25Jul2016 0:00:00,000",,1082,740,1082,"Søtorvet 1, 8600 Denmark",55.685712,12.565366,2016-07-25,,2016,2025,2016,POINT (12.565366 55.685712),2020
574,096-1,Samsø Apotek,7,"Langgade 6, Tranebjerg",8305,"01Jan2005 0:00:00,000",,1082,741,1082,"Langgade 6, Tranebjerg, 8305 Denmark",55.8326137,10.5894103,2005-01-01,,2005,2025,2008,POINT (10.5894103 55.8326137),2020
164,129,Galten Apotek,13,Torvet 3,8464,01-01-1876 00:00,,1082,746,1082,"Torvet 3, 8464 Denmark",56.155132,9.90418,1876-01-01,,1876,2025,2008,POINT (9.90418 56.155132),2020
205,129-1,Harlev Apotek,7,Gl. Stillingvej 427,8462,"01Sep2015 0:00:00,000",,1082,746,1082,"Gl. Stillingvej 427, 8462 Denmark",56.35,10.05,2015-09-01,,2015,2025,2015,POINT (10.05 56.35),2020
292,060-3,Hørning Apotek filia,7,Nørre Allé 38,8362,"23Nov2015 0:00:00,000",,1082,746,1082,"Nørre Allé 38, 8362 Denmark",56.086804,10.038106,2015-11-23,,2015,2025,2015,POINT (10.038106 56.086804),2020
420,060-5,Lillesø Apotek,7,Adelgade 27,8660,"01Jan2020 0:00:00,000",,1082,746,1082,"Adelgade 27, 8660 Denmark",56.030857,9.933044,2020-01-01,,2020,2025,2020,POINT (9.933044000000001 56.03085,2020
554,060-1,Ry Apotek filial af S,7,Siimtoften 2,8680,"02Nov2015 0:00:00,000",,1082,746,1082,"Siimtoften 2, 8680 Denmark",56.093493,9.755564,2015-11-02,,2015,2025,2015,POINT (9.755564 56.093493),2020
585,060,Skanderborg Apotek,6,Adelgade 61,8660,01-01-1806 00:00,,1082,746,1082,"Adelgade 61, 8660 Denmark",56.033381,9.931795,1806-01-01,,1806,2025,2008,POINT (9.931794999999999 56.03338,2020
66,241-2,Beder-Malling Apotek,7,Byvej 2,8330,"02Oct2017 0:00:00,000",,1082,751,1082,"Byvej 2, 8330 Denmark",56.058933,10.206532,2017-10-02,,2017,2025,2017,POINT (10.206532 56.058933),2020
89,337-2,Bruuns Apotek,7,"M.P. Bruuns Gade 25, 99",8000,"01May2016 0:00:00,000",,1082,751,1082,"M.P. Bruuns Gade 25, 99, 8000 Denmark",56.149194,10.2032687,2016-05-01,,2016,2025,2016,POINT (10.2032687 56.149194),2020
117,178-3,Egå Apotek,7,Egå Havvej 2H,8250,"08Jan2018 0:00:00,000",,1082,751,1082,"Egå Havvej 2H, 8250 Denmark",56.211159,10.279405,2018-01-08,,2018,2025,2018,POINT (10.279405 56.211159),2020
207,337-1,Hasle Apotek,7,"Hasle Torv, Viborgvej 150",8210,"16Nov2015 0:00:00,000",,1082,751,1082,"Hasle Torv, Viborgvej 150, 8210 Denmark",56.1681006,10.16292,2015-11-16,,2015,2025,2015,POINT (10.16292 56.1681006),2020
344,060-4,Kridthøj Apotek fili,7,Olaf Rudes Vej 22,8270,"02May2016 0:00:00,000",,1082,751,1082,"Olaf Rudes Vej 22, 8270 Denmark",56.117951,10.194858,2016-05-02,,2016,2025,2016,POINT (10.194858 56.117951),2020
435,178-1,Lystrup Apotek,7,Lystrup Centervej 85,8520,"03Dec2001 0:00:00,000",,1082,751,1082,"Lystrup Centervej 85, 8520 Denmark",56.237686,10.234262,2001-12-03,,2001,2025,2008,POINT (10.234262 56.237686),2020
438,104-2,Løgten Apotek,7,Bytorvet 1 A,8541,"21Sep2015 0:00:00,000",,1082,751,1082,"Bytorvet 1 A, 8541 Denmark",56.2765788,10.3158347,2015-09-21,,2015,2025,2015,POINT (10.3158347 56.2765788),2020
454,096-2,Malling Apotek,7,Stationspladsen 5G,8340,"01Oct2017 0:00:00,000",,1082,751,1082,"Stationspladsen 5G, 8340 Denmark",56.037669,10.19154,2017-10-01,,2017,2025,2017,POINT (10.19154 56.037669),2020
461,241-3,Mega Syd Apotek,7,Ringvej Syd 100F,8260,"03Aug2020 0:00:00,000",,1082,751,,"Ringvej Syd 100F, 8260 Denmark",56.117156,10.154063,2020-08-03,,2020,2025,2020,POINT (10.154063 56.117156),2020
587,317-1,Skejby Apotek,7,Skelagervej 5,8200,"18Jan2016 0:00:00,000",,1082,751,1082,"Skelagervej 5, 8200 Denmark",56.1899838,10.1942917,2016-01-18,,2016,2025,2016,POINT (10.1942917 56.1899838),2020
623,352-1,Stjerneapoteket Storc,7,Finlandsgade 17,8200,"01Jul2015 0:00:00,000",,1082,751,1082,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,2015-07-01,,2015,2025,2015,POINT (10.188777 56.169353),2020
662,366-1,Tilst Apotek,7,Agerøvej 7,8381,"27Jun2016 0:00:00,000",,1082,751,1082,"Agerøvej 7, 8381 Denmark",56.182396,10.104932,2016-06-27,,2016,2025,2016,POINT (10.104932 56.182396),2020
668,241-1,Tranbjerg Apotek,7,Kirketorvet 18,8310,"04Apr2016 0:00:00,000",,1082,751,1082,"Kirketorvet 18, 8310 Denmark",56.090326,10.138172,2016-04-04,,2016,2025,2016,POINT (10.138172 56.090326),2020
711,178-2,Veri Apotek,7,Frijsenborgvej 5,8240,"02Nov2015 0:00:00,000",,1082,751,1082,"Frijsenborgvej 5, 8240 Denmark",56.189608,10.215024,2015-11-02,,2015,2025,2015,POINT (10.215024 56.189608),2020
784,326-4,Aarhus Ceres Apotek,7,Ceres Allé 12,8000,"22Jan2019 0:00:00,000",,1082,751,1082,"Ceres Allé 12, 8000 Denmark",56.155243,10.189312,2019-01-22,,2019,2025,2019,POINT (10.189312 56.155243),2020
785,366,Aarhus City Vest Apot,6,Gudrunsvej 7 st. 129,8220,"01Jan1998 0:00:00,000",,1082,751,1082,"Gudrunsvej 7 st. 129, 8220 Denmark",56.1531,10.1057,1998-01-01,,1998,2025,2008,POINT (10.1057 56.1531),2020
786,132,Aarhus Jernbane Apote,6,Banegårdspladsen 8,8000,01-01-1878 00:00,,1082,751,1082,"Banegårdspladsen 8, 8000 Denmark",56.150812,10.204054,1878-01-01,,1878,2025,2008,POINT (10.204054 56.150812),2020
787,006,Aarhus Løve Apotek,6,Store Torv 5,8000,01-01-1753 00:00,,1082,751,1082,"Store Torv 5, 8000 Denmark",56.157192,10.208629,1753-01-01,,1753,2025,2008,POINT (10.208629 56.157192),2020
788,006-1,Aarhus Magasin Apotek,7,Immervad 2-8,8000,"02Sep2019 0:00:00,000",,1082,751,1082,"Immervad 2-8, 8000 Denmark",56.157117,10.207091,2019-09-02,,2019,2025,2019,POINT (10.207091 56.157117),2020
789,241,Aarhus Marselisborg A,6,Rundhøj Torv 3,8270,"01Jan1913 0:00:00,000",,1082,751,1082,"Rundhøj Torv 3, 8270 Denmark",56.1112,10.2099,1913-01-01,,1913,2025,2008,POINT (10.2099 56.1112),2020
791,347,Aarhus Sct. Lukas Apo,6,Frederiks Allé 178,8000,"01Jan1939 0:00:00,000",,1082,751,1082,"Frederiks Allé 178, 8000 Denmark",56.146221,10.193331,1939-01-01,,1939,2025,2008,POINT (10.193331 56.146221),2020
793,352,Aarhus Stjerne Apotek,6,Funch Thomsens Gade 3,8200,"01Jan1953 0:00:00,000",,1082,751,1082,"Funch Thomsens Gade 3, 8200 Denmark",56.174689,10.203284,1953-01-01,,1953,2025,2008,POINT (10.203284 56.174689),2020
796,317,Aarhus Trøjborg Apot,13,Tordenskjoldsgade 30,8200,"01Jan1924 0:00:00,000",,1082,751,1082,"Tordenskjoldsgade 30, 8200 Denmark",56.170728,10.216452,1924-01-01,,1924,2025,2008,POINT (10.216452 56.170728),2020
797,178,Aarhus Vejlby Apotek,6,Vejlbygade 16 A,8240,01-01-1899 00:00,,1082,751,1082,"Vejlbygade 16 A, 8240 Denmark",56.195078,10.2138928,1899-01-01,,1899,2025,2008,POINT (10.2138928 56.195078),2020
798,331,Aarhus Viby Apotek,6,"Viby Ringvej 10, ST. 26",8260,"01Jan1933 0:00:00,000",,1082,751,1082,"Viby Ringvej 10, ST. 26, 8260 Denmark",56.191264,10.0726946,1933-01-01,,1933,2025,2008,POINT (10.0726946 56.191264),2020
799,337,Aarhus Åbyhøj Apote,6,Haslevej 17,8230,"01Jan1936 0:00:00,000",,1082,751,1082,"Haslevej 17, 8230 Denmark",56.156458,10.164773,1936-01-01,,1936,2025,2008,POINT (10.164773 56.156458),2020
79,115-1,Brande Apotek,7,Storegade 13,7330,"01May2009 0:00:00,000",,1082,756,1082,"Storegade 13, 7330 Denmark",55.943996,9.126554,2009-05-01,,2009,2025,2009,POINT (9.126554 55.943996),2020
300,249,Ikast Apotek,13,Østergade 15,7430,"01Jan1914 0:00:00,000",,1082,756,1082,"Østergade 15, 7430 Denmark",56.13988,9.157542,1914-01-01,,1914,2025,2008,POINT (9.157541999999999 56.13988,2020
301,249-1,Ikast Apotek Vest,7,Vestergade 63 ved/Løvbjerg,7430,"01Oct2016 0:00:00,000",,1082,756,1082,"Vestergade 63 ved/Løvbjerg, 7430 Denmark",56.1388,9.1577,2016-10-01,,2016,2025,2016,POINT (9.1577 56.1388),2020
506,156-1,Nørre-Snede Apotek,7,Bredgade 22,8766,"01Jun2009 0:00:00,000",,1082,756,1082,"Bredgade 22, 8766 Denmark",55.9685793,9.3977107,2009-06-01,,2009,2025,2009,POINT (9.397710699999999 55.96857,2020
542,038,Ringkøbing Løve Apo,6,Torvegade 5,6950,01-01-1753 00:00,,1082,760,1082,"Torvegade 5, 6950 Denmark",56.0909433,8.2415235,1753-01-01,,1753,2025,2008,POINT (8.2415235 56.0909433),2020
594,305,Skjern Apotek,13,Bredgade 44B,6900,"01Jan1921 0:00:00,000",,1082,760,1082,"Bredgade 44B, 6900 Denmark",55.946996,8.494403,1921-01-01,,1921,2025,2008,POINT (8.494403 55.946996),2020
654,098,Tarm Apotek,6,Storegade 27,6880,09-12-1851 00:00,,1082,760,1082,"Storegade 27, 6880 Denmark",55.907132,8.520984,1851-09-12,,1851,2025,2008,POINT (8.520984 55.907132),2020
725,038-1,Videbæk Apotek,7,Bredgade 32,6920,"01May2009 0:00:00,000",,1082,760,1082,"Bredgade 32, 6920 Denmark",56.091332,8.6306,2009-05-01,,2009,2025,2009,POINT (8.630599999999999 56.09133,2020
219,248,Hedensted Apotek,6,Bytorvet 21 B,8722,"01Jan1914 0:00:00,000",,1082,766,1082,"Bytorvet 21 B, 8722 Denmark",55.7691036,9.7011606,1914-01-01,,1914,2025,2008,POINT (9.7011606 55.7691036),2020
312,248-1,Juelsminde Apoteksfil,7,Søgade 3,7130,"27May2015 0:00:00,000",,1082,766,1082,"Søgade 3, 7130 Denmark",55.715151,10.011049,2015-05-27,,2015,2025,2015,POINT (10.011049 55.715151),2020
677,156-2,Tørring Apotek,7,Bredgade 10,7160,"01May2016 0:00:00,000",,1082,766,1082,"Bredgade 10, 7160 Denmark",55.85059,9.481601,2016-05-01,,2016,2025,2016,POINT (9.481601 55.85059),2020
685,156,Uldum Apotek,6,Søndergade 18,7171,01-01-1873 00:00,,1082,766,1082,"Søndergade 18, 7171 Denmark",55.846443,9.58943,1873-01-01,,1873,2025,2008,POINT (9.58943 55.846443),2020
491,314,Nykøbing Mors Sct. C,6,Algade 3,7900,"01Jan1923 0:00:00,000",,1081,773,1081,"Algade 3, 7900 Denmark",56.794109,8.857267,1923-01-01,,1923,2025,2008,POINT (8.857267 56.794109),2020
757,314-1,Øster Jølby Apotek,7,Doktor Lunds Vej 4,7950,01.11.2007,,1081,773,1081,"Doktor Lunds Vej 4, 7950 Denmark",56.83329,8.718862,2007-01-11,,2007,2025,2008,POINT (8.718862 56.83329),2020
61,143-1,Balling Apotek,7,"Vestergade 1, Balling",7860,"01Dec2003 0:00:00,000",,1082,779,1082,"Vestergade 1, Balling, 7860 Denmark",56.6157838,8.8821834,2003-12-01,,2003,2025,2008,POINT (8.882183400000001 56.61578,2020
115,273-1,Egeris Apotek,7,Kirke Allé 94,7800,"04Apr2016 0:00:00,000",,1082,779,1082,"Kirke Allé 94, 7800 Denmark",56.551995,9.029709,2016-04-04,,2016,2025,2016,POINT (9.029709 56.551995),2020
504,273-2,Nørregades Apotek,7,Nørregade 32 C,7800,"05Sep2016 0:00:00,000",,1082,779,1082,"Nørregade 32 C, 7800 Denmark",56.5687225,9.0274146,2016-09-05,,2016,2025,2016,POINT (9.0274146 56.5687225),2020
549,143,Roslev Apotek,6,Jernbanegade 15,7870,01-01-1885 00:00,,1082,779,1082,"Jernbanegade 15, 7870 Denmark",56.70287,8.990748,1885-01-01,,1885,2025,2008,POINT (8.990748 56.70287),2020
591,053,Skive Løve Apotek,6,Posthustorvet 1A,7800,01-01-1801 00:00,,1082,779,1082,"Posthustorvet 1A, 7800 Denmark",56.565328,9.026396,1801-01-01,,1801,2025,2008,POINT (9.026396 56.565328),2020
592,053-1,Skive Løve Apotek Ci,7,Holstebrovej 68b,7800,"02Dec2015 0:00:00,000",,1082,779,1082,"Holstebrovej 68b, 7800 Denmark",56.569332,9.005098,2015-12-02,,2015,2025,2015,POINT (9.005098 56.569332),2020
593,273,Skive Svane Apotek,6,Sdr. Boulevard 7,7800,"01Jan1917 0:00:00,000",,1082,779,1082,"Sdr. Boulevard 7, 7800 Denmark",56.5356707,9.0420999,1917-01-01,,1917,2025,2008,POINT (9.0420999 56.5356707),2020
275,277,Hurup Apotek,6,Sundsvej 1,7760,"15Dec1918 0:00:00,000",,1081,787,1081,"Sundsvej 1, 7760 Denmark",56.7484,8.420189,1918-12-15,,1918,2025,2008,POINT (8.420189000000001 56.7484),2020
659,247,Thisted Løve Apotek,6,Sydhavnsvej 11,7700,"01Jan1914 0:00:00,000",,1081,787,1081,"Sydhavnsvej 11, 7700 Denmark",56.951526,8.693209,1914-01-01,,1914,2025,2008,POINT (8.693209 56.951526),2020
660,039,Thisted Svane Apotek,6,Storegade 5,7700,01-01-1753 00:00,,1081,787,1081,"Storegade 5, 7700 Denmark",56.9547778,8.6944876,1753-01-01,,1753,2025,2008,POINT (8.6944876 56.9547778),2020
72,145,Bjerringbro Apotek,6,Nørregade 4,8850,01-01-1877 00:00,,1082,791,1082,"Nørregade 4, 8850 Denmark",56.3819536,9.6657851,1877-01-01,,1877,2025,2008,POINT (9.665785100000001 56.38195,2020
120,131-2,Engelsborg Apotek,7,Fabrikvej 2,8800,"02Nov2015 0:00:00,000",,1082,791,1082,"Fabrikvej 2, 8800 Denmark",56.466799,9.400005,2015-11-02,,2015,2025,2015,POINT (9.400005 56.466799),2020
203,131-1,Hammershøj Apotek,7,Randersvej 8,8830,01.01.1992,,1082,791,1082,"Randersvej 8, 8830 Denmark",56.499378,9.751857,1992-01-01,,1992,2025,2008,POINT (9.751856999999999 56.49937,2020
321,246-1,Karup Apotek,7,Herningvej 2,7470,"09Jan2006 0:00:00,000",,1082,791,1082,"Herningvej 2, 7470 Denmark",56.309049,9.165571,2006-01-09,,2006,2025,2008,POINT (9.165571 56.309049),2020
525,003-2,Overlund Apotek,7,"c/o Løvbjerg, Randersvej 60",8800,"18Jun2018 0:00:00,000",,1082,791,1082,"c/o Løvbjerg, Randersvej 60, 8800 Denmark",56.4532,9.402,2018-06-18,,2018,2025,2018,POINT (9.401999999999999 56.4532),2020
575,053-2,Sct. Mathias Apotek,7,"Sct. Mathias Gade 38, lejemål 20",8800,"01Feb2018 0:00:00,000",,1082,791,1082,"Sct. Mathias Gade 38, lejemål 202, 8800 Denmar",56.4532,9.402,2018-02-01,,2018,2025,2018,POINT (9.401999999999999 56.4532),2020
625,273-3,Stoholm Apotek,7,Johan Bittmannsvej 2 C,7850,"01Sep2018 0:00:00,000",,1082,791,1082,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,2018-09-01,,2018,2025,2018,POINT (8.952199999999999 56.5476),2020
720,131,Viborg Løve Apotek,6,Sct. Mathias Gade 66 st.,8800,01-01-1877 00:00,,1082,791,1082,"Sct. Mathias Gade 66 st., 8800 Denmark",56.4532,9.402,1877-01-01,,1877,2025,2008,POINT (9.401999999999999 56.4532),2020
721,003-1,Viborg Rådhus Apotek,7,Farvervej 2G,8800,"01Jun2017 0:00:00,000",,1082,791,1082,"Farvervej 2G, 8800 Denmark",56.460712,9.398336,2017-06-01,,2017,2025,2017,POINT (9.398336 56.460712),2020
723,003,Viborg Svane Apotek,6,Lille Sct. Peder Stræde 10-12,8800,01-01-1753 00:00,,1082,791,1082,"Lille Sct. Peder Stræde 10-12, 8800 Denmark",56.4485855,9.4078033,1753-01-01,,1753,2025,2008,POINT (9.407803299999999 56.44858,2020
93,172,Brønderslev Apotek,6,Peder Møllers Plads 10,9700,01-01-1883 00:00,,1081,810,1081,"Peder Møllers Plads 10, 9700 Denmark",57.2685538,9.9482643,1883-01-01,,1883,2025,2008,POINT (9.9482643 57.2685538),2020
94,172-2,Brønderslev Løve Ap,7,Løvbjerg Arkaden 14,9700,"03Dec2016 0:00:00,000",,1081,810,1081,"Løvbjerg Arkaden 14, 9700 Denmark",57.26663,9.947691,2016-12-03,,2016,2025,2016,POINT (9.947691000000001 57.26663,2020
112,144,Dronninglund Apotek,6,Slotsgade 64,9330,01-01-1876 00:00,,1081,810,1081,"Slotsgade 64, 9330 Denmark",57.159268,10.289593,1876-01-01,,1876,2025,2008,POINT (10.289593 57.159268),2020
