VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,samlet_ind
167,109,Glostrup Apotek,6,Hovedvejen 101,2600,01-01-1863 00:00,,1084,161,1084,"Hovedvejen 101, 2600 Denmark",55.665658,12.396538,1863-01-01,,1863,2025,2008,POINT (12.396538 55.66565799999999),2013,,,40.59,185585.91556
216,351,Herlev Apotek,6,Herlev Torv 13,2730,"01Jan1951 0:00:00,000",,1084,163,1084,"Herlev Torv 13, 2730 Denmark",55.724141,12.438964,1951-01-01,,1951,2025,2008,POINT (12.438964 55.724141),2013,,,40.44,178152.60336
230,351-A,Hjortespring-Centrets,8,Dildhaven 45,2730,01.07.2010,,1084,163,1084,"Dildhaven 45, 2730 Denmark",55.742952,12.423559,2010-01-07,2020-09-30,2010,2020,2010,POINT (12.423559 55.742952),2013,,,40.44,178152.60336
0,359,Albertslund Apotek,6,Bytorvet 5,2620,"01Jan1966 0:00:00,000",,1084,165,1084,"Bytorvet 5, 2620 Denmark",55.656514,12.353695,1966-01-01,,1966,2025,2008,POINT (12.353695 55.656514),2013,,,38.36,156328.07885
155,355,Friheden Apotek,6,Strandmarksvej 20,2650,"01Jan1958 0:00:00,000",,1084,167,1084,"Strandmarksvej 20, 2650 Denmark",55.626891,12.484661,1958-01-01,,1958,2025,2008,POINT (12.484661 55.626891),2013,,,39.52,178446.98291
261,348,Hvidovre Apotek,6,Hvidovrevej 178,2650,"01Jan1950 0:00:00,000",,1084,167,1084,"Hvidovrevej 178, 2650 Denmark",55.65347,12.474295,1950-01-01,,1950,2025,2008,POINT (12.474295 55.65347),2013,,,39.52,178446.98291
103,252-A,City 2 Apoteksudsalg,8,City 2,2630,"25Jun2001 0:00:00,000",11-JAN-2016,1084,169,1084,"City 2, 2630 Denmark",14.6578316,121.0894857,2001-06-25,2016-01-11,2001,2016,2008,POINT (121.0894857 14.6578316),2013,17439245.003,5505684.855,39.00,174821.39931
207,252-1,Hedehusene Apotek,7,Hovedgaden 421,2640,01.01.1992,,1084,169,1084,"Hovedgaden 421, 2640 Denmark",55.649489,12.200141,1992-01-01,,1992,2025,2008,POINT (12.200141 55.649489),2013,17439245.003,5505684.855,39.00,174821.39931
267,252-A,Høje Tåstrup Apotek,8,Høje Taastrup Boulevard 44,2630,01.01.1992,31-OCT-2016,1084,169,1084,"Høje Taastrup Boulevard 44, 2630 Denmark",55.648246,12.26953,1992-01-01,2016-10-31,1992,2016,2008,POINT (12.26953 55.64824599999999),2013,17439245.003,5505684.855,39.00,174821.39931
617,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630,"01Jan1908 0:00:00,000",,1084,169,1084,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,,1908,2025,2008,POINT (12.301525 55.65025),2013,17439245.003,5505684.855,39.00,174821.39931
83,349-A,Brede Apoteksudsalg,8,"Brede Torv, Lystoftevej 52",2800,,31-JUL-2017,1084,173,1084,"Brede Torv, Lystoftevej 52, 2800 Denmark",55.7704,12.5038,,2017-07-31,,2017,2008,POINT (12.5038 55.7704),2013,18632199.765,5881146.6,41.14,239370.85776
376,059,Lyngby Svane Apotek,6,Lyngby Hovedgade 27,2800,01-01-1806 00:00,,1084,173,1084,"Lyngby Hovedgade 27, 2800 Denmark",55.771531,12.502527,1806-01-01,,1806,2025,2008,POINT (12.502527 55.771531),2013,18632199.765,5881146.6,41.14,239370.85776
550,349-A,Sorgenfri Apoteksudsa,8,"Sorgenfri Torv, Grønnevej 8",2830,01.01.1994,31-JUL-2017,1084,173,1084,"Sorgenfri Torv, Grønnevej 8, 2830 Denmark",55.7949,12.451,1994-01-01,2017-07-31,1994,2017,2008,POINT (12.451 55.7949),2013,18632199.765,5881146.6,41.14,239370.85776
666,349,Virum Apotek,13,Frederiksdalsvej 73,2830,"01Jan1950 0:00:00,000",,1084,173,1084,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950,2025,2008,POINT (12.473014 55.795311),2013,18632199.765,5881146.6,41.14,239370.85776
497,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610,"01Jan1937 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.6806,12.4537,1937-01-01,,1937,2025,2008,POINT (12.4537 55.6806),2013,,,40.71,176784.86462
499,360-A,Rødovrevej Apoteksud,8,Fortvej 5,2610,01.01.1994,03-AUG-2015,1084,175,1084,"Fortvej 5, 2610 Denmark",55.695916,12.458643,1994-01-01,2015-08-03,1994,2015,2008,POINT (12.458643 55.695916),2013,,,40.71,176784.86462
281,365-1,Ishøj Apotek,7,"Ishøj Nørregade 12, Ishøj Byce",2635,01.01.1991,,1084,183,1084,"Ishøj Nørregade 12, Ishøj Bycenter, 2635 Den",55.6154,12.3518,1991-01-01,,1991,2025,2008,POINT (12.3518 55.6154),2013,,,37.87,157332.0084
300,350,Kastrup Apotek,6,Skottegården 2,2770,"01Jan1950 0:00:00,000",,1084,185,1084,"Skottegården 2, 2770 Denmark",55.6377,12.635151,1950-01-01,,1950,2025,2008,POINT (12.635151 55.6377),2013,21300537.27,6632620.14,40.94,185296.68655
614,323,Tårnby Apotek,6,Kamillevej 4,2770,"01Jan1929 0:00:00,000",,1084,185,1084,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929,2025,2008,POINT (12.622263 55.632714),2013,21300537.27,6632620.14,40.94,185296.68655
616,323-A,Tårnby Torv Apoteksu,8,Tårnby Torv 9,2770,01.01.1992,01-JUN-2018,1084,185,1084,"Tårnby Torv 9, 2770 Denmark",55.63076,12.600468,1992-01-01,2018-06-01,1992,2018,2008,POINT (12.600468 55.63076),2013,21300537.27,6632620.14,40.94,185296.68655
631,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665,01.01.1992,01-APR-2020,1084,187,1084,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,1992-01-01,2020-04-01,1992,2020,2008,POINT (12.388825 55.62323000000001),2013,,,39.15,199993.47791
130,278,Farum Apotek,6,Farum Bytorv 69,3520,01-01-1885 00:00,,1084,190,1084,"Farum Bytorv 69, 3520 Denmark",55.814654,12.381689,1885-01-01,,1885,2025,2008,POINT (12.381689 55.814654),2013,,,41.41,230960.46655
676,362,Værløse Apotek,6,Bymidten 13,3500,"01Jan1967 0:00:00,000",,1084,190,1084,"Bymidten 13, 3500 Denmark",55.784539,12.373718,1967-01-01,,1967,2025,2008,POINT (12.373718 55.784539),2013,,,41.41,230960.46655
2,346-1,Allerød Apotek,7,Allerød Stationsvej 9,3450,07.03.2008,,1084,201,1084,"Allerød Stationsvej 9, 3450 Denmark",55.871124,12.355782,2008-07-03,,2008,2025,2008,POINT (12.355782 55.871124),2013,,,40.85,230648.6682
378,278-A,Lynge Apoteksudsalg,8,Lynge Bytorv 9,3540,01.01.2000,04-DEC-2017,1084,201,1084,"Lynge Bytorv 9, 3540 Denmark",55.838129,12.27783,2000-01-01,2017-12-04,2000,2017,2008,POINT (12.27783 55.838129),2013,,,40.85,230648.6682
140,154-2,Fredensborg Apotek,7,Jernbanegade 3,3480,01.01.1992,,1084,210,1084,"Jernbanegade 3, 3480 Denmark",55.979023,12.398907,1992-01-01,,1992,2025,2008,POINT (12.398907 55.979023),2013,19275964,5963352.19,41.74,208269.71049
253,154,Humlebæk Apotek,6,Humlebæk Center 23,3050,01-01-1893 00:00,,1084,210,1084,"Humlebæk Center 23, 3050 Denmark",55.964006,12.529982,1893-01-01,,1893,2025,2008,POINT (12.529982 55.964006),2013,19275964,5963352.19,41.74,208269.71049
421,079-1,Nivå Apotek,7,Nivå Center 75,2990,01.01.1992,,1084,210,1084,"Nivå Center 75, 2990 Denmark",55.93464,12.504554,1992-01-01,,1992,2025,2008,POINT (12.504554 55.93464),2013,19275964,5963352.19,41.74,208269.71049
42,364-A,Apoteksudsalget på K,8,Kingosvej 54,3000,01.03.2008,04-FEB-2017,1084,217,1084,"Kingosvej 54, 3000 Denmark",56.0360378,12.5779553,2008-01-03,2017-02-04,2008,2017,2008,POINT (12.5779553 56.0360378),2013,14164438.149,4437805.3714,42.61,186338.53322
124,154-1,Espergærde Apotek,7,Nørremarken 3,3060,01.01.1992,,1084,217,1084,"Nørremarken 3, 3060 Denmark",55.996762,12.5432234,1992-01-01,,1992,2025,2008,POINT (12.5432234 55.996762),2013,14164438.149,4437805.3714,42.61,186338.53322
212,364,Helsingør Axeltorvs,6,Groskenstræde 2 A,3000,"01Jan1968 0:00:00,000",,1084,217,1084,"Groskenstræde 2 A, 3000 Denmark",56.0367464,12.6107202,1968-01-01,,1968,2025,2008,POINT (12.6107202 56.03674640000001,2013,14164438.149,4437805.3714,42.61,186338.53322
213,238,Helsingør Stengades,6,Stengade 46,3000,"01Jan1912 0:00:00,000",,1084,217,1084,"Stengade 46, 3000 Denmark",56.03519,12.6142515,1912-01-01,,1912,2025,2008,POINT (12.6142515 56.03519),2013,14164438.149,4437805.3714,42.61,186338.53322
242,113-1,Hornbæk Apotek,7,Sauntevej 2,3100,01.01.1992,,1084,217,1084,"Sauntevej 2, 3100 Denmark",56.0806998,12.4792214,1992-01-01,,1992,2025,2008,POINT (12.4792214 56.0806998),2013,14164438.149,4437805.3714,42.61,186338.53322
469,238-A,Prøvestenscentrets A,8,Birkedalsvej 7,3000,01.10.2001,01-SEP-2015,1084,217,1084,"Birkedalsvej 7, 3000 Denmark",56.020538,12.572381,2001-01-10,2015-09-01,2001,2015,2008,POINT (12.572381 56.020538),2013,14164438.149,4437805.3714,42.61,186338.53322
712,364-A,Ålsgårde Apoteksuds,8,Ålsgårdecentret,3140,"01Jan1900 0:00:00,000",01-JUL-2015,1084,217,1084,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,1900-01-01,2015-07-01,1900,2015,2008,POINT (12.5401626 56.075299),2013,14164438.149,4437805.3714,42.61,186338.53322
38,367-A,Apoteksudsalg Vest,8,Frederiksværkgade 115,3400,13.09.2001,31-OCT-2016,1084,219,1084,"Frederiksværkgade 115, 3400 Denmark",55.9267,12.3109,2001-09-13,2016-10-31,2001,2016,2008,POINT (12.3109 55.9267),2013,14949367.425,4594729.3875,39.96,204227.91047
39,367-A,Apoteksudsalg Øst,8,Fredskovhellet 1,3400,01.01.1992,27-APR-2020,1084,219,1084,"Fredskovhellet 1, 3400 Denmark",55.9317593,12.3393287,1992-01-01,2020-04-27,1992,2020,2008,POINT (12.3393287 55.9317593),2013,14949367.425,4594729.3875,39.96,204227.91047
221,044,Hillerød Frederiksbo,6,Slotsgade 26,3400,01-01-1792 00:00,,1084,219,1084,"Slotsgade 26, 3400 Denmark",55.930404,12.299802,1792-01-01,,1792,2025,2008,POINT (12.299802 55.930404),2013,14949367.425,4594729.3875,39.96,204227.91047
222,367,Hillerød Krone Apote,6,Helsingørsgade 10,3400,"01Jan1998 0:00:00,000",,1084,219,1084,"Helsingørsgade 10, 3400 Denmark",55.9303626,12.3050612,1998-01-01,,1998,2025,2008,POINT (12.3050612 55.9303626),2013,14949367.425,4594729.3875,39.96,204227.91047
273,079,Hørsholm Apotek,6,Hørsholm Midtpunkt 78,2970,01-01-1840 00:00,,1084,223,1084,"Hørsholm Midtpunkt 78, 2970 Denmark",55.882527,12.49756,1840-01-01,,1840,2025,2008,POINT (12.49756 55.882527),2013,14433250.8,4351351.15,44.59,267542.18488
317,079-A,Kongevejens Apoteksud,8,Usserød Kongevej 65B,2970,01.01.2000,09-NOV-2015,1084,223,1084,"Usserød Kongevej 65B, 2970 Denmark",55.887465,12.496803,2000-01-01,2015-11-09,2000,2015,2008,POINT (12.496803 55.887465),2013,14433250.8,4351351.15,44.59,267542.18488
488,079-A,Rungsted Apoteksudsal,8,Rungsted Bytorv,2960,01.01.2001,14-JAN-2016,1084,223,1084,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,2001-01-01,2016-01-14,2001,2016,2008,POINT (12.5293171 55.8826574),2013,14433250.8,4351351.15,44.59,267542.18488
70,346,Birkerød Apotek,6,Teglporten 27,3460,"01Jan1938 0:00:00,000",,1084,230,1084,"Teglporten 27, 3460 Denmark",55.838563,12.431699,1938-01-01,,1938,2025,2008,POINT (12.431699 55.838563),2013,26013649.85,8002932.41,42.33,270909.51226
241,283,Holte Apotek,6,"Holte Midtpunkt 20, 1. sal",2840,"01Jan1919 0:00:00,000",,1084,230,1084,"Holte Midtpunkt 20, 1. sal, 2840 Denmark",55.811887,12.471571,1919-01-01,,1919,2025,2008,POINT (12.471571 55.811887),2013,26013649.85,8002932.41,42.33,270909.51226
433,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850,01-01-1873 00:00,,1084,230,1084,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873,2025,2008,POINT (12.5385 55.816),2013,26013649.85,8002932.41,42.33,270909.51226
554,369,Stenløse Apotek,13,Egedal Centret 2,3660,"01Jun2004 0:00:00,000",,1084,240,1084,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004,2025,2008,POINT (12.194889 55.76821999999999),2013,,,39.50,214980.52722
684,369-A,Ølstykke Apoteksudsa,8,Rådhus Allé 9,3650,"01Jun2004 0:00:00,000",01-NOV-2019,1084,240,1084,"Rådhus Allé 9, 3650 Denmark",55.792636,12.156717,2004-06-01,2019-11-01,2004,2019,2008,POINT (12.156717 55.792636),2013,,,39.50,214980.52722
153,068,Frederikssund Apotek,6,"Nygade 1, 1. sal 18",3600,01-01-1815 00:00,,1084,250,1084,"Nygade 1, 1. sal 18, 3600 Denmark",55.836515,12.06505,1815-01-01,,1815,2025,2008,POINT (12.06505 55.83651500000001),2013,17399799.653,5157970.68,42.20,186031.50556
293,130-A,Jægerspris Apoteksud,8,Hovedgaden 42 B,3630,01.01.1992,09-APR-2018,1084,250,1084,"Hovedgaden 42 B, 3630 Denmark",55.8547344,12.0065492,1992-01-01,2018-04-09,1992,2018,2008,POINT (12.0065492 55.85473440000001,2013,17399799.653,5157970.68,42.20,186031.50556
523,130,Skibby Apotek,6,Hovedgaden 40,4050,01-01-1876 00:00,,1084,250,1084,"Hovedgaden 40, 4050 Denmark",55.751455,11.959362,1876-01-01,,1876,2025,2008,POINT (11.959362 55.75145500000001),2013,17399799.653,5157970.68,42.20,186031.50556
538,068-A,Slangerup Apoteksudsa,8,Kongensgade 14 A,3550,01.01.2000,04-JAN-2016,1084,250,1084,"Kongensgade 14 A, 3550 Denmark",55.8495116,12.1727954,2000-01-01,2016-01-04,2000,2016,2008,POINT (12.1727954 55.84951160000001,2013,17399799.653,5157970.68,42.20,186031.50556
173,370,Greve Apotek,6,Greve Midtby Center 14 B,2670,"27Jun2005 0:00:00,000",,1085,253,1085,"Greve Midtby Center 14 B, 2670 Denmark",55.5822503,12.2952687,2005-06-27,,2005,2025,2008,POINT (12.2952687 55.58225030000001,2013,,,41.14,198372.33282
256,365,Hundige Apotek,6,Over Bølgen 19H,2670,"01Jan1976 0:00:00,000",,1085,253,1085,"Over Bølgen 19H, 2670 Denmark",55.5970596,12.3268903,1976-01-01,,1976,2025,2008,POINT (12.3268903 55.5970596),2013,,,41.14,198372.33282
75,180,Borup Apotek,6,Hovedgaden 15,4140,01-01-1899 00:00,,1085,259,1085,"Hovedgaden 15, 4140 Denmark",55.494647,11.97249,1899-01-01,,1899,2025,2008,POINT (11.97249 55.494647),2013,20538281.37,6446935.3275,40.35,183128.61326
355,368,Køge Boholte Apotek,6,Marksvinget 31,4600,"01Jan1999 0:00:00,000",,1085,259,1085,"Marksvinget 31, 4600 Denmark",55.4481913,12.1602655,1999-01-01,,1999,2025,2008,POINT (12.1602655 55.4481913),2013,20538281.37,6446935.3275,40.35,183128.61326
357,014,Køge Torvets Apotek,6,Brogade 1,4600,19.11.1979,,1085,259,1085,"Brogade 1, 4600 Denmark",55.4546886,12.1815115,1979-11-19,,1979,2025,2008,POINT (12.1815115 55.4546886),2013,20538281.37,6446935.3275,40.35,183128.61326
680,368-1,Ølby Apotek,7,Ølby Center 25,4600,01.01.1992,,1085,259,1085,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992,2025,2008,POINT (12.1821 55.458),2013,20538281.37,6446935.3275,40.35,183128.61326
154,080,Frederiksværk Apotek,6,Nørregade 4,3300,11-12-1857 00:00,,1084,260,1084,"Nørregade 4, 3300 Denmark",55.973217,12.021654,1857-11-12,,1857,2025,2008,POINT (12.021654 55.97321700000001),2013,,,43.70,167497.88119
254,415,Hundested Apotek,6,Nørregade 54,3390,01.01.1992,,1084,260,1084,"Nørregade 54, 3390 Denmark",55.9572481,11.8536231,1992-01-01,2019-12-31,1992,2019,2008,POINT (11.8536231 55.9572481),2013,,,43.70,167497.88119
292,170-1,Jyllinge Apotek,7,Jyllinge Center 31,4040,"01Dec2001 0:00:00,000",,1085,265,1085,"Jyllinge Center 31, 4040 Denmark",55.7535209,12.1086079,2001-12-01,,2001,2025,2008,POINT (12.1086079 55.75352090000001,2013,21080646.75,6520892.148,40.32,200354.09111
481,017,Roskilde Dom Apotek,6,Algade 51,4000,01-01-1753 00:00,,1085,265,1085,"Algade 51, 4000 Denmark",55.640674,12.089246,1753-01-01,,1753,2025,2008,POINT (12.089246 55.640674),2013,21080646.75,6520892.148,40.32,200354.09111
483,170,Roskilde Svane Apotek,6,Skomagergade 19,4000,01-01-1898 00:00,,1085,265,1085,"Skomagergade 19, 4000 Denmark",55.640778,12.077801,1898-01-01,,1898,2025,2008,POINT (12.077801 55.640778),2013,21080646.75,6520892.148,40.32,200354.09111
605,170-A,Trekroner Apoteksudsa,8,Trekroner Centervej 55,4000,"01Aug2008 0:00:00,000",01-JUL-2015,1085,265,1085,"Trekroner Centervej 55, 4000 Denmark",55.648527,12.132192,2008-08-01,2015-07-01,2008,2015,2008,POINT (12.132192 55.648527),2013,21080646.75,6520892.148,40.32,200354.09111
608,370-1,Tune Apoteksudsalg,8,Tune Center 3 B,4030,01.01.1992,30-NOV-2015,1085,265,1085,"Tune Center 3 B, 4030 Denmark",55.5957025,12.1782357,1992-01-01,2015-11-30,1992,2015,2008,POINT (12.1782357 55.5957025),2013,21080646.75,6520892.148,40.32,200354.09111
203,370-1,Havdrup Apotek,7,Møllemarken 8,4622,"27Jun2005 0:00:00,000",,1085,269,1085,"Møllemarken 8, 4622 Denmark",55.543764,12.115263,2005-06-27,,2005,2025,2008,POINT (12.115263 55.543764),2013,,,40.44,211281.93021
546,014-1,Solrød Apotek,7,Solrød Center 78,2680,01.01.1992,,1085,269,1085,"Solrød Center 78, 2680 Denmark",55.533005,12.21967,1992-01-01,,1992,2025,2008,POINT (12.21967 55.533005),2013,,,40.44,211281.93021
161,113,Gilleleje Apotek,6,Vesterbrogade 6 B,3250,01-01-1869 00:00,,1084,270,1084,"Vesterbrogade 6 B, 3250 Denmark",56.1256179,12.3056349,1869-01-01,,1869,2025,2008,POINT (12.3056349 56.1256179),2013,20950506.68,6414021.28,44.01,181862.02519
177,113-A,Græsted Apoteksudsal,8,Græsted Hovedgade 8,3230,01.01.1992,,1084,270,1084,"Græsted Hovedgade 8, 3230 Denmark",56.0652747,12.2845507,1992-01-01,,1992,2025,2008,POINT (12.2845507 56.0652747),2013,20950506.68,6414021.28,44.01,181862.02519
211,191,Helsinge Apotek,6,Østergade 35,3200,"01Jan1901 0:00:00,000",,1084,270,1084,"Østergade 35, 3200 Denmark",56.0239977,12.2077328,1901-01-01,,1901,2025,2008,POINT (12.2077328 56.02399770000001,2013,20950506.68,6414021.28,44.01,181862.02519
47,216,Asnæs Apotek,6,Asnæs Centret 7,4550,"01Jan1905 0:00:00,000",,1085,306,1085,"Asnæs Centret 7, 4550 Denmark",55.811989,11.500561,1905-01-01,,1905,2025,2008,POINT (11.500561 55.811989),2013,16843727.52,5126576.7675,46.39,145745.56346
275,216-A,Hørve Apoteksudsalg,8,Vallekildevej 3,4534,05.03.2008,02-MAY-2014,1085,306,1085,"Vallekildevej 3, 4534 Denmark",55.752397,11.453826,2008-05-03,2014-05-02,2008,2014,2008,POINT (11.453826 55.75239699999999),2013,16843727.52,5126576.7675,46.39,145745.56346
429,062,Nykøbing Apotek,6,Algade 20,4500,01-01-1809 00:00,,1085,306,1085,"Algade 20, 4500 Denmark",55.922181,11.668122,1809-01-01,,1809,2025,2008,POINT (11.668122 55.92218100000001),2013,16843727.52,5126576.7675,46.39,145745.56346
660,062-A,Vig Apoteksudsalg,8,Vig Hovedgade 14,4560,30.08.2013,,1085,306,1085,"Vig Hovedgade 14, 4560 Denmark",55.851656,11.580184,2013-08-30,,2013,2025,2013,POINT (11.580184 55.85165600000001),2013,16843727.52,5126576.7675,46.39,145745.56346
235,026,Holbæk Elefant Apote,13,Ahlgade 32,4300,01-01-1753 00:00,,1085,316,1085,"Ahlgade 32, 4300 Denmark",55.71768,11.711049,1753-01-01,,1753,2025,2008,POINT (11.711049 55.71768),2013,22272030.828,6930165.294,41.06,174764.24625
236,239,Holbæk Løve Apotek,6,Labæk 4-6,4300,"01Jan1913 0:00:00,000",,1085,316,1085,"Labæk 4-6, 4300 Denmark",55.716936,11.7184847,1913-01-01,,1913,2025,2008,POINT (11.7184847 55.716936),2013,22272030.828,6930165.294,41.06,174764.24625
291,116,Jyderup Apotek,6,Sølystvej 1,4450,01-01-1870 00:00,,1085,316,1085,"Sølystvej 1, 4450 Denmark",55.660084,11.395909,1870-01-01,,1870,2025,2008,POINT (11.395909 55.660084),2013,22272030.828,6930165.294,41.06,174764.24625
579,116-A,Svinninge Apoteksudsa,8,Hovedgaden 41,4520,01.01.1991,,1085,316,1085,"Hovedgaden 41, 4520 Denmark",55.72228,11.463932,1991-01-01,,1991,2025,2008,POINT (11.463932 55.72228),2013,22272030.828,6930165.294,41.06,174764.24625
610,119-A,Tølløse Apoteksudsa,8,Jernbanevej 18,4340,27.09.2001,27-MAR-2017,1085,316,1085,"Jernbanevej 18, 4340 Denmark",55.612126,11.772283,2001-09-27,2017-03-27,2001,2017,2008,POINT (11.772283 55.612126),2013,22272030.828,6930165.294,41.06,174764.24625
125,206,Fakse Apotek,6,Rønnedevej 15,4640,01-01-1892 00:00,,1085,320,1085,"Rønnedevej 15, 4640 Denmark",55.255616,12.116181,1892-01-01,,1892,2025,2008,POINT (12.116181 55.255616),2013,17466776.97,5316965.4,42.33,171327.96266
199,100,Haslev Apotek,6,Jernbanegade 11,4690,01-01-1856 00:00,,1085,320,1085,"Jernbanegade 11, 4690 Denmark",55.328899,11.963527,1856-01-01,,1856,2025,2008,POINT (11.963527 55.328899),2013,17466776.97,5316965.4,42.33,171327.96266
296,067-1,Karise Apotek,7,Syrenvænget 20,4653,"01Jul2010 0:00:00,000",,1085,320,1085,"Syrenvænget 20, 4653 Denmark",55.303771,12.199332,2010-07-01,,2010,2025,2010,POINT (12.199332 55.303771),2013,17466776.97,5316965.4,42.33,171327.96266
183,254-1,Gørlev Apotek,7,Algade 29,4281,01.01.1991,,1085,326,1085,"Algade 29, 4281 Denmark",55.539444,11.226409,1991-01-01,,1991,2025,2008,POINT (11.226409 55.539444),2013,20079884.003,6114837.555,42.84,161923.9424
270,254,Høng Apotek,6,Centervej 35,4270,"01Jan1907 0:00:00,000",,1085,326,1085,"Centervej 35, 4270 Denmark",55.504303,11.288948,1907-01-01,,1907,2025,2008,POINT (11.288948 55.504303),2013,20079884.003,6114837.555,42.84,161923.9424
295,023,Kalundborg Svane Apot,6,Elmegade 15,4400,01-01-1753 00:00,,1085,326,1085,"Elmegade 15, 4400 Denmark",55.678817,11.097264,1753-01-01,,1753,2025,2008,POINT (11.097264 55.678817),2013,20079884.003,6114837.555,42.84,161923.9424
574,116-A,Svebølle Apoteksudsa,8,Centret 4E,4470,01.11.2001,,1085,326,1085,"Centret 4E, 4470 Denmark",55.652942,11.277705,2001-01-11,,2001,2025,2008,POINT (11.277705 55.652942),2013,20079884.003,6114837.555,42.84,161923.9424
43,077-A,Apoteksudsalget RingS,8,Klosterparks Allé 10,4100,"09Jul2008 0:00:00,000",01-SEP-2015,1085,329,1085,"Klosterparks Allé 10, 4100 Denmark",55.453512,11.788069,2008-07-09,2015-09-01,2008,2015,2008,POINT (11.788069 55.453512),2013,,,39.91,178238.10857
478,077,Ringsted Apotek,6,Sct. Hansgade 23,4100,01-01-1808 00:00,,1085,329,1085,"Sct. Hansgade 23, 4100 Denmark",55.4426,11.7901,1808-01-01,,1808,2025,2008,POINT (11.7901 55.4426),2013,,,39.91,178238.10857
318,043,Korsør Apotek,6,Algade 49,4220,01-01-1761 00:00,,1085,330,1085,"Algade 49, 4220 Denmark",55.3278702,11.1399915,1761-01-01,,1761,2025,2008,POINT (11.1399915 55.32787020000001,2013,31026873.39,9662711.6925,41.66,158785.57718
530,058,Skælskør Apotek,6,Algade 21,4230,01-01-1805 00:00,,1085,330,1085,"Algade 21, 4230 Denmark",55.253746,11.294236,1805-01-01,,1805,2025,2008,POINT (11.294236 55.253746),2013,31026873.39,9662711.6925,41.66,158785.57718
535,169,Slagelse Rådhusapote,6,Smedegade 8,4200,01-01-1897 00:00,,1085,330,1085,"Smedegade 8, 4200 Denmark",55.4058687,11.3606258,1897-01-01,,1897,2025,2008,POINT (11.3606258 55.40586870000001,2013,31026873.39,9662711.6925,41.66,158785.57718
536,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200,01-01-1753 00:00,,1085,330,1085,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753,2025,2008,POINT (11.3546 55.4028),2013,31026873.39,9662711.6925,41.66,158785.57718
278,067-1,Haarlev Apoteksudsalg,8,Hovedgaden 10 A,4652,24.07.2010,,1085,336,1085,"Hovedgaden 10 A, 4652 Denmark",55.3519105,12.2366694,2010-07-24,,2010,2025,2010,POINT (12.2366694 55.3519105),2013,10772223.4,3349092.54,43.74,174838.49533
556,067,Stevns Apotek,6,Nytorv 5,4660,01-01-1815 00:00,,1085,336,1085,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815,2025,2008,POINT (12.387836 55.309773),2013,10772223.4,3349092.54,43.74,174838.49533
569,067-A,Strøby Egede Apoteks,8,Kystvejen 3B,4600,01.01.1992,06-NOV-2015,1085,336,1085,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,1992-01-01,2015-11-06,1992,2015,2008,POINT (12.243561 55.416622),2013,10772223.4,3349092.54,43.74,174838.49533
105,207-1,Dianalund Apotek,7,Torvet 5,4293,01.11.2008,,1085,340,1085,"Torvet 5, 4293 Denmark",55.526943,11.49729,2008-01-11,,2008,2025,2008,POINT (11.49729 55.526943),2013,14899918.25,4568644.33,41.75,173932.72339
551,007,Sorø Apotek,6,Storgade 19 A,4180,01-01-1753 00:00,,1085,340,1085,"Storgade 19 A, 4180 Denmark",55.4312798,11.5558778,1753-01-01,,1753,2025,2008,POINT (11.5558778 55.4312798),2013,14899918.25,4568644.33,41.75,173932.72339
553,207,Stenlille Apotek,6,Hovedgaden 48,4295,"01Jan1903 0:00:00,000",,1085,340,1085,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903,2025,2008,POINT (11.590952 55.540055),2013,14899918.25,4568644.33,41.75,173932.72339
259,119,Hvalsø Apotek,6,Roskildevej 4,4330,01-01-1871 00:00,,1085,350,1085,"Roskildevej 4, 4330 Denmark",55.589584,11.863888,1871-01-01,,1871,2025,2008,POINT (11.863888 55.589584),2013,,,41.76,201117.50263
