VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK,Befolkning,markedsvaerdix,yderkom
379,021,København Kongelig H,6,Store Kongensgade 45,1264,01-01-1753 00:00,,1084,101,1084,"Store Kongensgade 45, 1264 Denmark",55.683269,12.586637,1753-01-01,,1753,2025,2008,POINT (12.586637 55.683269),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
382,338,København Linde Apot,6,Frederikssundsvej 152,2700,"01Jan1937 0:00:00,000",,1084,101,1084,"Frederikssundsvej 152, 2700 Denmark",55.704659,12.500087,1937-01-01,,1937,2025,2008,POINT (12.500087 55.704659),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
384,090,København Nørrebro,6,Nørrebrogade 8,2200,01-01-1843 00:00,,1084,101,1084,"Nørrebrogade 8, 2200 Denmark",55.687462,12.56233,1843-01-01,,1843,2025,2008,POINT (12.56233 55.687462),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
389,134,København Sct. Stefa,13,Nørrebrogade 140,2200,01-01-1881 00:00,,1084,101,1084,"Nørrebrogade 140, 2200 Denmark",55.694695,12.548836,1881-01-01,,1881,2025,2008,POINT (12.548836 55.694695),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
392,183,København Steno Apot,6,Vesterbrogade 6 C,1620,"01Jan1900 0:00:00,000",,1084,101,1084,"Vesterbrogade 6 C, 1620 Denmark",55.6726557,12.550866,1900-01-01,,1900,2025,2008,POINT (12.550866 55.6726557),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
397,332,København Sydhavnsap,13,Borgbjergsvej 15,2450,"01Jan1933 0:00:00,000",,1084,101,1084,"Borgbjergsvej 15, 2450 Denmark",55.651462,12.537598,1933-01-01,,1933,2025,2008,POINT (12.537598 55.651462),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
399,199,København Sønderbro,6,Amagerbrogade 158,2300,"01Jan1902 0:00:00,000",,1084,101,1084,"Amagerbrogade 158, 2300 Denmark",55.654731,12.610199,1902-01-01,,1902,2025,2008,POINT (12.610199 55.654731),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
400,318,København Trekroner,6,Vigerslev Allé 38,2500,"01Jan1925 0:00:00,000",,1084,101,1084,"Vigerslev Allé 38, 2500 Denmark",55.661884,12.518641,1925-01-01,,1925,2025,2008,POINT (12.518641 55.661884),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
401,031,København Vaisenhus,13,Landemærket 3-5,1119,01-01-1753 00:00,,1084,101,1084,"Landemærket 3-5, 1119 Denmark",55.6827864,12.5776629,1753-01-01,,1753,2025,2008,POINT (12.5776629 55.6827864),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
402,197,København Valby Apot,6,Valby Langgade 49,2500,"01Jan1902 0:00:00,000",,1084,101,1084,"Valby Langgade 49, 2500 Denmark",55.666526,12.516945,1902-01-01,,1902,2025,2008,POINT (12.516945 55.666526),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
406,202,København Øresunds,6,Østerbrogade 151,2100,"01Jan1902 0:00:00,000",,1084,101,1084,"Østerbrogade 151, 2100 Denmark",55.714092,12.577286,1902-01-01,,1902,2025,2008,POINT (12.577286 55.714092),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
408,320,København Østerbro,13,Østerbrogade 101,2100,"01Jan1929 0:00:00,000",,1084,101,1084,"Østerbrogade 101, 2100 Denmark",55.709432,12.577196,1929-01-01,,1929,2025,2008,POINT (12.577196 55.709432),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
700,343,Vanløse Løve Apotek,6,"Vanløse Torv 1, st. 123",2720,"01Jan1937 0:00:00,000",,1084,101,1084,"Vanløse Torv 1, st. 123, 2720 Denmark",55.708988,12.583695,1937-01-01,,1937,2025,2008,POINT (12.583695 55.708988),2010,37037942.12,12257371.801,35.67,0.1035026004,0.1748353233,195272.5708,0.5270848509,0.7045168799,0.7843211793,539542,1564751.1095,0
147,111,Frederiksberg Apotek,6,Gammel Kongevej 162,1850,01-01-1867 00:00,,1084,147,1084,"Gammel Kongevej 162, 1850 Denmark",55.6760515,12.5432969,1867-01-01,,1867,2025,2008,POINT (12.5432969 55.6760515),2010,35441649.93,11725860.186,39.06,0.1603024843,0.1708813347,222330.65612,0.5193570688,0.7365464043,0.8378235497,98782,1783339.7998,0
149,184,Frederiksberg Apoteke,6,Godthåbsvej 4,2000,"12Nov1901 0:00:00,000",,1084,147,1084,"Godthåbsvej 4, 2000 Denmark",55.685538,12.538161,1901-11-12,,1901,2025,2008,POINT (12.538161 55.685538),2010,35441649.93,11725860.186,39.06,0.1603024843,0.1708813347,222330.65612,0.5193570688,0.7365464043,0.8378235497,98782,1783339.7998,0
150,327,Frederiksberg Dalgas,6,Dalgas Boulevard 91,2000,01.03.1994,,1084,147,1084,"Dalgas Boulevard 91, 2000 Denmark",55.681633,12.510563,1994-01-03,,1994,2025,2008,POINT (12.510563 55.681633),2010,35441649.93,11725860.186,39.06,0.1603024843,0.1708813347,222330.65612,0.5193570688,0.7365464043,0.8378235497,98782,1783339.7998,0
152,262,Frederiksberg Gl. Kon,13,Gammel Kongevej 76,1850,"01Jan1916 0:00:00,000",,1084,147,1084,"Gammel Kongevej 76, 1850 Denmark",55.674336,12.551359,1916-01-01,,1916,2025,2008,POINT (12.551359 55.674336),2010,35441649.93,11725860.186,39.06,0.1603024843,0.1708813347,222330.65612,0.5193570688,0.7365464043,0.8378235497,98782,1783339.7998,0
154,185,Frederiksberg Smalleg,6,Smallegade 46,2000,"01Jan1900 0:00:00,000",,1084,147,1084,"Smallegade 46, 2000 Denmark",55.679679,12.523739,1900-01-01,,1900,2025,2008,POINT (12.523739 55.679679),2010,35441649.93,11725860.186,39.06,0.1603024843,0.1708813347,222330.65612,0.5193570688,0.7365464043,0.8378235497,98782,1783339.7998,0
59,225,Ballerup Apotek,6,Centrumgaden 24-26,2750,"01Jan1907 0:00:00,000",,1084,151,1084,"Centrumgaden 24-26, 2750 Denmark",55.7281229,12.3598013,1907-01-01,,1907,2025,2008,POINT (12.3598013 55.7281229),2010,32268330.4,10619483.06,40.27,0.1893594826,0.2251616941,183451.99305,0.4607138379,0.7303767661,0.8682241819,47930,1525460.7883,0
467,225-1,Maaløv Apotek,7,Stationsvej 7,2760,01.04.2000,,1084,151,1084,"Stationsvej 7, 2760 Denmark",55.748557,12.318699,2000-01-04,,2000,2025,2008,POINT (12.318699 55.748557),2010,32268330.4,10619483.06,40.27,0.1893594826,0.2251616941,183451.99305,0.4607138379,0.7303767661,0.8682241819,47930,1525460.7883,0
595,360,Skovlunde Apotek,6,Torvestrædet 2,2740,"01Jan1966 0:00:00,000",,1084,151,1084,"Torvestrædet 2, 2740 Denmark",55.8697314,12.3554134,1966-01-01,,1966,2025,2008,POINT (12.3554134 55.8697314),2010,32268330.4,10619483.06,40.27,0.1893594826,0.2251616941,183451.99305,0.4607138379,0.7303767661,0.8682241819,47930,1525460.7883,0
90,355-1,Brøndby Strand Apote,7,Brøndby Strand Centrum 16,2660,01.01.1992,,1084,153,1084,"Brøndby Strand Centrum 16, 2660 Denmark",55.621545,12.42262,1992-01-01,,1992,2025,2008,POINT (12.42262 55.621545),2010,,,40.67,0.181182211,0.2146027454,166189.01804,0.4491869919,0.6932333025,0.7390420643,34021,1310954.9134,0
92,354,Brøndbyøster Apotek,6,Nygårds Plads 29A,2605,"01Jan1957 0:00:00,000",,1084,153,1084,"Nygårds Plads 29A, 2605 Denmark",55.667523,12.437595,1957-01-01,,1957,2025,2008,POINT (12.437595 55.667523),2010,,,40.67,0.181182211,0.2146027454,166189.01804,0.4491869919,0.6932333025,0.7390420643,34021,1310954.9134,0
109,350-1,Dragør Apotek,7,Maglebytorv 18,2791,"01Sep2006 0:00:00,000",,1084,155,1084,"Maglebytorv 18, 2791 Denmark",55.59519,12.660578,2006-09-01,,2006,2025,2008,POINT (12.660578 55.59519),2010,,,42.64,0.2094481301,0.2328497485,225113.67831,0.4929855327,0.8013617913,0.9315358761,13717,2056290.8685,0
102,159,Charlottenlund Apotek,6,"Lindegårdsvej 51, st",2920,01-01-1894 00:00,,1084,157,1084,"Lindegårdsvej 51, st, 2920 Denmark",55.75463,12.569751,1894-01-01,,1894,2025,2008,POINT (12.569751 55.75463),2010,33925375.5,11112360.3,40.65,0.1781799927,0.2358256407,293537.97782,0.5055378971,0.7823499892,0.8777741994,71714,2969944.9539,0
165,215,Gentofte Apotek,13,Gentoftegade 35,2820,"01Jan1904 0:00:00,000",,1084,157,1084,"Gentoftegade 35, 2820 Denmark",55.747369,12.541228,1904-01-01,,1904,2025,2008,POINT (12.541228 55.747369),2010,33925375.5,11112360.3,40.65,0.1781799927,0.2358256407,293537.97782,0.5055378971,0.7823499892,0.8777741994,71714,2969944.9539,0
220,182,Hellerup Apotek,13,Strandvejen 165,2900,"01Jan1900 0:00:00,000",,1084,157,1084,"Strandvejen 165, 2900 Denmark",55.732495,12.575353,1900-01-01,,1900,2025,2008,POINT (12.575353 55.732495),2010,33925375.5,11112360.3,40.65,0.1781799927,0.2358256407,293537.97782,0.5055378971,0.7823499892,0.8777741994,71714,2969944.9539,0
523,325,Ordrup Apotek,6,Ordrupvej 80,2920,"01Jan1930 0:00:00,000",,1084,157,1084,"Ordrupvej 80, 2920 Denmark",55.761535,12.574219,1930-01-01,,1930,2025,2008,POINT (12.574219 55.761535),2010,33925375.5,11112360.3,40.65,0.1781799927,0.2358256407,293537.97782,0.5055378971,0.7823499892,0.8777741994,71714,2969944.9539,0
58,353,Bagsværd Apotek,6,Bagsværd Torv 6,2880,"01Jan1956 0:00:00,000",,1084,159,1084,"Bagsværd Torv 6, 2880 Denmark",55.76157,12.452301,1956-01-01,,1956,2025,2008,POINT (12.452301 55.76157),2010,42895845.3,13991064.57,39.12,0.1610444797,0.2304044587,199861.35346,0.493866214,0.7539401003,0.8506596713,64951,1565291.048,0
98,358,Buddinge Apotek,13,Søborg Hovedgade 201,2860,"01Jan1961 0:00:00,000",,1084,159,1084,"Søborg Hovedgade 201, 2860 Denmark",55.741866,12.497438,1961-01-01,,1961,2025,2008,POINT (12.497438 55.741866),2010,42895845.3,13991064.57,39.12,0.1610444797,0.2304044587,199861.35346,0.493866214,0.7539401003,0.8506596713,64951,1565291.048,0
646,312,Søborg Apotek,6,Søborg Hovedgade 86,2860,"01Jan1925 0:00:00,000",,1084,159,1084,"Søborg Hovedgade 86, 2860 Denmark",55.734786,12.513729,1925-01-01,,1925,2025,2008,POINT (12.513729 55.734786),2010,42895845.3,13991064.57,39.12,0.1610444797,0.2304044587,199861.35346,0.493866214,0.7539401003,0.8506596713,64951,1565291.048,0
174,109,Glostrup Apotek,6,Hovedvejen 101,2600,01-01-1863 00:00,,1084,161,1084,"Hovedvejen 101, 2600 Denmark",55.665658,12.396538,1863-01-01,,1863,2025,2008,POINT (12.396538 55.665658),2010,,,40.57,0.1823325851,0.2025813692,195206.68397,0.4972106324,0.7574626866,0.8653133937,21384,1470397.8865,0
229,351,Herlev Apotek,6,Herlev Torv 13,2730,"01Jan1951 0:00:00,000",,1084,163,1084,"Herlev Torv 13, 2730 Denmark",55.724141,12.438964,1951-01-01,,1951,2025,2008,POINT (12.438964 55.724141),2010,,,40.75,0.1826145806,0.2209271722,185656.64858,0.4826196663,0.7491955328,0.8532745829,26597,1388550.0866,0
0,359,Albertslund Apotek,6,Bytorvet 5,2620,"01Jan1966 0:00:00,000",,1084,165,1084,"Bytorvet 5, 2620 Denmark",55.656514,12.353695,1966-01-01,,1966,2025,2008,POINT (12.353695 55.656514),2010,,,37.55,0.1450359712,0.2372661871,167692.26654,0.456619027,0.6861083514,0.7385592609,27800,1339412.3082,0
159,355,Friheden Apotek,6,Strandmarksvej 20,2650,"01Jan1958 0:00:00,000",,1084,167,1084,"Strandmarksvej 20, 2650 Denmark",55.626891,12.484661,1958-01-01,,1958,2025,2008,POINT (12.484661 55.626891),2010,,,39.49,0.166650027,0.2215411034,185673.28672,0.4886634248,0.7485863703,0.8510736227,50081,1509485.3552,0
280,348,Hvidovre Apotek,6,Hvidovrevej 178,2650,"01Jan1950 0:00:00,000",,1084,167,1084,"Hvidovrevej 178, 2650 Denmark",55.65347,12.474295,1950-01-01,,1950,2025,2008,POINT (12.474295 55.65347),2010,,,39.49,0.166650027,0.2215411034,185673.28672,0.4886634248,0.7485863703,0.8510736227,50081,1509485.3552,0
218,252-1,Hedehusene Apotek,7,Hovedgaden 421,2640,01.01.1992,,1084,169,1084,"Hovedgaden 421, 2640 Denmark",55.649489,12.200141,1992-01-01,,1992,2025,2008,POINT (12.200141 55.649489),2010,,,38.37,0.1501266936,0.2373044625,186016.40967,0.48153591,0.7287294142,0.789641635,47753,1339071.1024,0
682,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630,"01Jan1908 0:00:00,000",,1084,169,1084,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,,1908,2025,2008,POINT (12.301525 55.65025),2010,,,38.37,0.1501266936,0.2373044625,186016.40967,0.48153591,0.7287294142,0.789641635,47753,1339071.1024,0
430,342,Lyngby Løve Apotek,6,Jernbanepladsen 43,2800,11.04.1979,,1084,173,1084,"Jernbanepladsen 43, 2800 Denmark",55.768562,12.503108,1979-11-04,,1979,2025,2008,POINT (12.503108 55.768562),2010,35515761.3,11640553.21,41.23,0.1916821473,0.2155476362,239253.07152,0.4904605201,0.7665030005,0.8875425615,52754,2554690.8799,0
432,059,Lyngby Svane Apotek,6,Lyngby Hovedgade 27,2800,01-01-1806 00:00,,1084,173,1084,"Lyngby Hovedgade 27, 2800 Denmark",55.771531,12.502527,1806-01-01,,1806,2025,2008,POINT (12.502527 55.771531),2010,35515761.3,11640553.21,41.23,0.1916821473,0.2155476362,239253.07152,0.4904605201,0.7665030005,0.8875425615,52754,2554690.8799,0
734,349,Virum Apotek,13,Frederiksdalsvej 73,2830,"01Jan1950 0:00:00,000",,1084,173,1084,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950,2025,2008,POINT (12.473014 55.795311),2010,35515761.3,11640553.21,41.23,0.1916821473,0.2155476362,239253.07152,0.4904605201,0.7665030005,0.8875425615,52754,2554690.8799,0
562,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610,"01Jan1937 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.711942,12.547045,1937-01-01,,1937,2025,2008,POINT (12.547045 55.711942),2010,,,40.67,0.1863432264,0.2151462052,183373.095,0.4813391877,0.7501145213,0.8526893524,36524,1434578.0852,0
302,365-1,Ishøj Apotek,7,"Ishøj Nørregade 12, Ishøj Byce",2635,01.01.1991,,1084,183,1084,"Ishøj Nørregade 12, Ishøj Bycenter, 2635 Den",55.6154,12.3518,1991-01-01,,1991,2025,2008,POINT (12.3518 55.6154),2010,,,37.27,0.1306438429,0.2387363562,168782.98661,0.4675474973,0.6911506452,0.6731121612,20797,1118609.7795,0
322,350,Kastrup Apotek,6,Skottegården 2,2770,"01Jan1950 0:00:00,000",,1084,185,1084,"Skottegården 2, 2770 Denmark",55.6377,12.635151,1950-01-01,,1950,2025,2008,POINT (12.635151 55.6377),2010,,,40.89,0.1769805314,0.2203012122,191487.67825,0.4917703044,0.7645264913,0.900139819,40835,1448102.3819,0
679,323,Tårnby Apotek,6,Kamillevej 4,2770,"01Jan1929 0:00:00,000",,1084,185,1084,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929,2025,2008,POINT (12.622263 55.632714),2010,,,40.89,0.1769805314,0.2203012122,191487.67825,0.4917703044,0.7645264913,0.900139819,40835,1448102.3819,0
696,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665,01.01.1992,01-APR-2020,1084,187,1084,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,1992-01-01,2020-04-01,1992,2020,2008,POINT (12.388825 55.62323),2010,,,38.81,0.1617860852,0.2437521634,212059.06692,0.5178608587,0.8040564168,0.8270097801,14445,1349891.4791,0
134,278,Farum Apotek,6,Farum Bytorv 69,3520,01-01-1885 00:00,,1084,190,1084,"Farum Bytorv 69, 3520 Denmark",55.814654,12.381689,1885-01-01,,1885,2025,2008,POINT (12.381689 55.814654),2010,,,40.50,0.184532205,0.2535913911,235921.80903,0.4919808482,0.7935318753,0.8829177677,38286,2094188.7103,0
744,362,Værløse Apotek,6,Bymidten 13,3500,"01Jan1967 0:00:00,000",,1084,190,1084,"Bymidten 13, 3500 Denmark",55.784539,12.373718,1967-01-01,,1967,2025,2008,POINT (12.373718 55.784539),2010,,,40.50,0.184532205,0.2535913911,235921.80903,0.4919808482,0.7935318753,0.8829177677,38286,2094188.7103,0
2,346-1,Allerød Apotek,7,Allerød Stationsvej 9,3450,07.03.2008,,1084,201,1084,"Allerød Stationsvej 9, 3450 Denmark",55.871124,12.355782,2008-07-03,,2008,2025,2008,POINT (12.355782 55.871124),2010,,,39.62,0.1699867198,0.2675547809,241018.88122,0.515382057,0.8360304441,0.9356032261,24096,1672825.5025,0
144,154-2,Fredensborg Apotek,7,Jernbanegade 3,3480,01.01.1992,,1084,210,1084,"Jernbanegade 3, 3480 Denmark",55.979023,12.398907,1992-01-01,,1992,2025,2008,POINT (12.398907 55.979023),2010,27595711.15,9010020.36,40.70,0.1717038204,0.2419867314,218123.48358,0.4950830531,0.7691806412,0.8666564761,39341,1475252.2938,0
271,154,Humlebæk Apotek,6,Humlebæk Center 23,3050,01-01-1893 00:00,,1084,210,1084,"Humlebæk Center 23, 3050 Denmark",55.964006,12.529982,1893-01-01,,1893,2025,2008,POINT (12.529982 55.964006),2010,27595711.15,9010020.36,40.70,0.1717038204,0.2419867314,218123.48358,0.4950830531,0.7691806412,0.8666564761,39341,1475252.2938,0
479,079-1,Nivå Apotek,7,Nivå Center 75,2990,01.01.1992,,1084,210,1084,"Nivå Center 75, 2990 Denmark",55.93464,12.504554,1992-01-01,,1992,2025,2008,POINT (12.504554 55.93464),2010,27595711.15,9010020.36,40.70,0.1717038204,0.2419867314,218123.48358,0.4950830531,0.7691806412,0.8666564761,39341,1475252.2938,0
128,154-1,Espergærde Apotek,7,Nørremarken 3,3060,01.01.1992,,1084,217,1084,"Nørremarken 3, 3060 Denmark",55.996762,12.5432234,1992-01-01,,1992,2025,2008,POINT (12.5432234 55.996762),2010,32806206.975,10927727.662,41.53,0.1934558728,0.2257365402,189888.49163,0.4755693413,0.7449553145,0.8883682965,61368,1557157.4417,0
224,364,Helsingør Axeltorvs,6,Groskenstræde 2 A,3000,"01Jan1968 0:00:00,000",,1084,217,1084,"Groskenstræde 2 A, 3000 Denmark",56.0367464,12.6107202,1968-01-01,,1968,2025,2008,POINT (12.6107202 56.0367464),2010,32806206.975,10927727.662,41.53,0.1934558728,0.2257365402,189888.49163,0.4755693413,0.7449553145,0.8883682965,61368,1557157.4417,0
225,238,Helsingør Stengades,6,Stengade 46,3000,"01Jan1912 0:00:00,000",,1084,217,1084,"Stengade 46, 3000 Denmark",56.0356385,12.6154715,1912-01-01,,1912,2025,2008,POINT (12.6154715 56.0356385),2010,32806206.975,10927727.662,41.53,0.1934558728,0.2257365402,189888.49163,0.4755693413,0.7449553145,0.8883682965,61368,1557157.4417,0
257,113-1,Hornbæk Apotek,7,Sauntevej 2,3100,01.01.1992,,1084,217,1084,"Sauntevej 2, 3100 Denmark",56.0806998,12.4792214,1992-01-01,,1992,2025,2008,POINT (12.4792214 56.0806998),2010,32806206.975,10927727.662,41.53,0.1934558728,0.2257365402,189888.49163,0.4755693413,0.7449553145,0.8883682965,61368,1557157.4417,0
234,044,Hillerød Frederiksbo,6,Slotsgade 26,3400,01-01-1792 00:00,,1084,219,1084,"Slotsgade 26, 3400 Denmark",55.930404,12.299802,1792-01-01,,1792,2025,2008,POINT (12.299802 55.930404),2010,,,39.15,0.1620752984,0.2496452125,210934.78837,0.5084912369,0.7935848252,0.9076839419,47916,1506030.1398,0
235,367,Hillerød Krone Apote,6,Helsingørsgade 10,3400,"01Jan1998 0:00:00,000",,1084,219,1084,"Helsingørsgade 10, 3400 Denmark",55.9303626,12.3050612,1998-01-01,,1998,2025,2008,POINT (12.3050612 55.9303626),2010,,,39.15,0.1620752984,0.2496452125,210934.78837,0.5084912369,0.7935848252,0.9076839419,47916,1506030.1398,0
294,079,Hørsholm Apotek,6,Hørsholm Midtpunkt 78,2970,01-01-1840 00:00,,1084,223,1084,"Hørsholm Midtpunkt 78, 2970 Denmark",55.882527,12.49756,1840-01-01,,1840,2025,2008,POINT (12.49756 55.882527),2010,,,43.75,0.2350604137,0.225025599,275069.23158,0.486122516,0.7956931974,0.9114386599,24415,2471912.1115,0
71,346,Birkerød Apotek,6,Teglporten 27,3460,"01Jan1938 0:00:00,000",,1084,230,1084,"Teglporten 27, 3460 Denmark",55.838563,12.431699,1938-01-01,,1938,2025,2008,POINT (12.431699 55.838563),2010,35426138.1,11629301.68,41.74,0.2068474391,0.2417054688,269124.85149,0.4805049654,0.7826144791,0.8994466635,54765,2904041.8769,0
255,283,Holte Apotek,6,"Holte Midtpunkt 20, 1. sal",2840,"01Jan1919 0:00:00,000",,1084,230,1084,"Holte Midtpunkt 20, 1. sal, 2840 Denmark",55.811887,12.471571,1919-01-01,,1919,2025,2008,POINT (12.471571 55.811887),2010,35426138.1,11629301.68,41.74,0.2068474391,0.2417054688,269124.85149,0.4805049654,0.7826144791,0.8994466635,54765,2904041.8769,0
494,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850,01-01-1873 00:00,,1084,230,1084,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873,2025,2008,POINT (12.5385 55.816),2010,35426138.1,11629301.68,41.74,0.2068474391,0.2417054688,269124.85149,0.4805049654,0.7826144791,0.8994466635,54765,2904041.8769,0
620,369,Stenløse Apotek,13,Egedal Centret 2,3660,"01Jun2004 0:00:00,000",,1084,240,1084,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004,2025,2008,POINT (12.194889 55.76822),2010,,,38.39,0.1493247465,0.2660162445,223787.64939,0.5246197536,0.8258597992,0.9371630728,41614,1461145.921,0
