VAR1,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry,Year,GNS_OMS,GNS_MED_PROFIT,ALDER,d65,d17,samlet_ind,Besk,Besk1864,DK,Befolkning,markedsvaerdix,yderkom
105,017-3,City 2 Apoteket,7,"Cityringen 4, 218",2630,"31Mar2016 0:00:00,000",,1084,169,1084,"Cityringen 4, 218, 2630 Denmark",55.6517,12.2922,2016-03-31,,2016,2025,2016,POINT (12.2922 55.6517),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
218,252-1,Hedehusene Apotek,7,Hovedgaden 421,2640,01.01.1992,,1084,169,1084,"Hovedgaden 421, 2640 Denmark",55.649489,12.200141,1992-01-01,,1992,2025,2008,POINT (12.200141 55.649489),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
286,252-2,Høje Taastrup Apotek,7,Høje Taastrup Boulevard 44,2630,"31Oct2016 0:00:00,000",,1084,169,1084,"Høje Taastrup Boulevard 44, 2630 Denmark",55.648246,12.26953,2016-10-31,,2016,2025,2016,POINT (12.26953 55.648246),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
682,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630,"01Jan1908 0:00:00,000",,1084,169,1084,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,,1908,2025,2008,POINT (12.301525 55.65025),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
683,252-3,Taastrup Apotek - Cit,7,"City 2, 141 plan 1",2630,"11Jan2016 0:00:00,000",10-DEC-2019,1084,169,1084,"City 2, 141 plan 1, 2630 Denmark",55.6437249,12.277266,2016-01-11,2019-12-10,2016,2019,2016,POINT (12.277266 55.6437249),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
684,017-2,Taastrup Torv Apotek,7,Taastrup Torv 8,2630,"17Nov2015 0:00:00,000",,1084,169,1084,"Taastrup Torv 8, 2630 Denmark",55.651931,12.30245,2015-11-17,,2015,2025,2015,POINT (12.30245 55.651931),2018,12349838.65,4229031.775,39.72,0.1742492996,0.2157795052,187497.30845,0.4973207047,0.7539448531,0.7052775196,50686,1372968.4185,0
430,342,Lyngby Løve Apotek,6,Jernbanepladsen 43,2800,11.04.1979,,1084,173,1084,"Jernbanepladsen 43, 2800 Denmark",55.768562,12.503108,1979-11-04,,1979,2025,2008,POINT (12.503108 55.768562),2018,14888338.29,5031859.002,41.11,0.1963434307,0.2142677899,260844.10138,0.5049067184,0.7814264351,0.8529242604,55790,2422822.3213,0
431,342-1,Lyngby Storcenter Apo,7,"Lyngby Storcenter nr. 1, st., dø",2800,"11Apr2016 0:00:00,000",,1084,173,1084,"Lyngby Storcenter nr. 1, st., dør 1, 2800 Denm",55.7704,12.5038,2016-04-11,,2016,2025,2016,POINT (12.5038 55.7704),2018,14888338.29,5031859.002,41.11,0.1963434307,0.2142677899,260844.10138,0.5049067184,0.7814264351,0.8529242604,55790,2422822.3213,0
432,059,Lyngby Svane Apotek,6,Lyngby Hovedgade 27,2800,01-01-1806 00:00,,1084,173,1084,"Lyngby Hovedgade 27, 2800 Denmark",55.771531,12.502527,1806-01-01,,1806,2025,2008,POINT (12.502527 55.771531),2018,14888338.29,5031859.002,41.11,0.1963434307,0.2142677899,260844.10138,0.5049067184,0.7814264351,0.8529242604,55790,2422822.3213,0
614,059-1,Sorgenfri Apotek,7,Sorgenfri Torv 19,2830,"06Nov2017 0:00:00,000",,1084,173,1084,"Sorgenfri Torv 19, 2830 Denmark",55.780847,12.482037,2017-11-06,,2017,2025,2017,POINT (12.482037 55.780847),2018,14888338.29,5031859.002,41.11,0.1963434307,0.2142677899,260844.10138,0.5049067184,0.7814264351,0.8529242604,55790,2422822.3213,0
734,349,Virum Apotek,13,Frederiksdalsvej 73,2830,"01Jan1950 0:00:00,000",,1084,173,1084,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950,2025,2008,POINT (12.473014 55.795311),2018,14888338.29,5031859.002,41.11,0.1963434307,0.2142677899,260844.10138,0.5049067184,0.7814264351,0.8529242604,55790,2422822.3213,0
304,339-1,Islev Apotek,7,Fortvej 5,2610,"01Mar2018 0:00:00,000",,1084,175,1084,"Fortvej 5, 2610 Denmark",55.695916,12.458643,2018-03-01,,2018,2025,2018,POINT (12.458643 55.695916),2018,19903699,6795484.62,40.29,0.1808399081,0.2133726156,194871.05438,0.4987609822,0.7734594416,0.7997797302,40052,1657817.0876,0
562,339,Rødovre Apotek,6,"Rødovre Centrum 1C, st. 124",2610,"01Jan1937 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1C, st. 124, 2610 Denmark",55.711942,12.547045,1937-01-01,,1937,2025,2008,POINT (12.547045 55.711942),2018,19903699,6795484.62,40.29,0.1808399081,0.2133726156,194871.05438,0.4987609822,0.7734594416,0.7997797302,40052,1657817.0876,0
563,354-2,Rødovre Krone Apotek,7,"Rødovre Centrum 1R, st. 6",2610,"29Aug2016 0:00:00,000",,1084,175,1084,"Rødovre Centrum 1R, st. 6, 2610 Denmark",55.666303,12.532792,2016-08-29,,2016,2025,2016,POINT (12.532792 55.666303),2018,19903699,6795484.62,40.29,0.1808399081,0.2133726156,194871.05438,0.4987609822,0.7734594416,0.7997797302,40052,1657817.0876,0
302,365-1,Ishøj Apotek,7,"Ishøj Nørregade 12, Ishøj Byce",2635,01.01.1991,,1084,183,1084,"Ishøj Nørregade 12, Ishøj Bycenter, 2635 Den",55.6154,12.3518,1991-01-01,,1991,2025,2008,POINT (12.3518 55.6154),2018,,,38.48,0.1606816003,0.2229146692,169250.17821,0.4776602256,0.7246099291,0.5973594474,22946,1459692.955,0
322,350,Kastrup Apotek,6,Skottegården 2,2770,"01Jan1950 0:00:00,000",,1084,185,1084,"Skottegården 2, 2770 Denmark",55.6377,12.635151,1950-01-01,,1950,2025,2008,POINT (12.635151 55.6377),2018,13048681.26,4454577.606,40.98,0.186906756,0.2210357342,202408.91146,0.5032046053,0.7915322263,0.8633789358,42984,1954548.9142,0
338,323-4,Kongelundens Apotek,7,Kongelundsvej 364,2770,"06Dec2018 0:00:00,000",,1084,185,1084,"Kongelundsvej 364, 2770 Denmark",55.609878,12.584128,2018-12-06,,2018,2025,2018,POINT (12.584128 55.609878),2018,13048681.26,4454577.606,40.98,0.186906756,0.2210357342,202408.91146,0.5032046053,0.7915322263,0.8633789358,42984,1954548.9142,0
423,341-3,Lufthavns Apotek Køb,7,Lufthavnsboulevarden 6 T2-ST-386,2770,"01Nov2015 0:00:00,000",01-NOV-2019,1084,185,1084,"Lufthavnsboulevarden 6 T2-ST-386, 2770 Denmark",55.6352,12.6489,2015-11-01,2019-11-01,2015,2019,2015,POINT (12.6489 55.6352),2018,13048681.26,4454577.606,40.98,0.186906756,0.2210357342,202408.91146,0.5032046053,0.7915322263,0.8633789358,42984,1954548.9142,0
679,323,Tårnby Apotek,6,Kamillevej 4,2770,"01Jan1929 0:00:00,000",,1084,185,1084,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929,2025,2008,POINT (12.622263 55.632714),2018,13048681.26,4454577.606,40.98,0.186906756,0.2210357342,202408.91146,0.5032046053,0.7915322263,0.8633789358,42984,1954548.9142,0
680,323-3,Tårnby Torv Apotek,7,Tårnby Torv 9,2770,"01Jun2018 0:00:00,000",,1084,185,1084,"Tårnby Torv 9, 2770 Denmark",55.6307481,12.6004704,2018-06-01,,2018,2025,2018,POINT (12.6004704 55.6307481),2018,13048681.26,4454577.606,40.98,0.186906756,0.2210357342,202408.91146,0.5032046053,0.7915322263,0.8633789358,42984,1954548.9142,0
696,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665,01.01.1992,01-APR-2020,1084,187,1084,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,1992-01-01,2020-04-01,1992,2020,2008,POINT (12.388825 55.62323),2018,,,39.15,0.185901285,0.2406028582,207716.41001,0.5103282144,0.8205774278,0.732068654,16654,1506783.3024,0
134,278,Farum Apotek,6,Farum Bytorv 69,3520,01-01-1885 00:00,,1084,190,1084,"Farum Bytorv 69, 3520 Denmark",55.814654,12.381689,1885-01-01,,1885,2025,2008,POINT (12.381689 55.814654),2018,,,41.90,0.2133482675,0.2343373347,247564.55961,0.495802216,0.8126740024,0.8427783472,41069,2137788.445,0
744,362,Værløse Apotek,6,Bymidten 13,3500,"01Jan1967 0:00:00,000",,1084,190,1084,"Bymidten 13, 3500 Denmark",55.784539,12.373718,1967-01-01,,1967,2025,2008,POINT (12.373718 55.784539),2018,,,41.90,0.2133482675,0.2343373347,247564.55961,0.495802216,0.8126740024,0.8427783472,41069,2137788.445,0
2,346-1,Allerød Apotek,7,Allerød Stationsvej 9,3450,07.03.2008,,1084,201,1084,"Allerød Stationsvej 9, 3450 Denmark",55.871124,12.355782,2008-07-03,,2008,2025,2008,POINT (12.355782 55.871124),2018,,,41.63,0.2047492786,0.2426889183,250955.06601,0.519703183,0.8493111975,0.9065026362,25646,1999652.5956,0
433,278-1,Lynge Apotek,7,Lynge Bytorv 5,3540,"04Dec2017 0:00:00,000",,1084,201,1084,"Lynge Bytorv 5, 3540 Denmark",55.838075,12.277802,2017-12-04,,2017,2025,2017,POINT (12.277802 55.838075),2018,,,41.63,0.2047492786,0.2426889183,250955.06601,0.519703183,0.8493111975,0.9065026362,25646,1999652.5956,0
18,079-2,Apoteket Egevangen,7,Egevangen 8,2980,"01Sep2015 0:00:00,000",,1084,210,1084,"Egevangen 8, 2980 Denmark",55.906141,12.474946,2015-09-01,,2015,2025,2015,POINT (12.474946 55.906141),2018,15927649.088,5381114.505,43.03,0.2269531346,0.2148509273,220063.60487,0.4907402859,0.7788436152,0.8199882104,40819,1941601.5303,0
144,154-2,Fredensborg Apotek,7,Jernbanegade 3,3480,01.01.1992,,1084,210,1084,"Jernbanegade 3, 3480 Denmark",55.979023,12.398907,1992-01-01,,1992,2025,2008,POINT (12.398907 55.979023),2018,15927649.088,5381114.505,43.03,0.2269531346,0.2148509273,220063.60487,0.4907402859,0.7788436152,0.8199882104,40819,1941601.5303,0
271,154,Humlebæk Apotek,6,Humlebæk Center 23,3050,01-01-1893 00:00,,1084,210,1084,"Humlebæk Center 23, 3050 Denmark",55.964006,12.529982,1893-01-01,,1893,2025,2008,POINT (12.529982 55.964006),2018,15927649.088,5381114.505,43.03,0.2269531346,0.2148509273,220063.60487,0.4907402859,0.7788436152,0.8199882104,40819,1941601.5303,0
479,079-1,Nivå Apotek,7,Nivå Center 75,2990,01.01.1992,,1084,210,1084,"Nivå Center 75, 2990 Denmark",55.93464,12.504554,1992-01-01,,1992,2025,2008,POINT (12.504554 55.93464),2018,15927649.088,5381114.505,43.03,0.2269531346,0.2148509273,220063.60487,0.4907402859,0.7788436152,0.8199882104,40819,1941601.5303,0
22,364-2,Apoteket Gefion,7,Gefionsvej 45A,3000,"06Feb2017 0:00:00,000",,1084,217,1084,"Gefionsvej 45A, 3000 Denmark",56.039626,12.587545,2017-02-06,,2017,2025,2017,POINT (12.587545 56.039626),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
128,154-1,Espergærde Apotek,7,Nørremarken 3,3060,01.01.1992,,1084,217,1084,"Nørremarken 3, 3060 Denmark",55.996762,12.5432234,1992-01-01,,1992,2025,2008,POINT (12.5432234 55.996762),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
224,364,Helsingør Axeltorvs,6,Groskenstræde 2 A,3000,"01Jan1968 0:00:00,000",,1084,217,1084,"Groskenstræde 2 A, 3000 Denmark",56.0367464,12.6107202,1968-01-01,,1968,2025,2008,POINT (12.6107202 56.0367464),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
225,238,Helsingør Stengades,6,Stengade 46,3000,"01Jan1912 0:00:00,000",,1084,217,1084,"Stengade 46, 3000 Denmark",56.0356385,12.6154715,1912-01-01,,1912,2025,2008,POINT (12.6154715 56.0356385),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
257,113-1,Hornbæk Apotek,7,Sauntevej 2,3100,01.01.1992,,1084,217,1084,"Sauntevej 2, 3100 Denmark",56.0806998,12.4792214,1992-01-01,,1992,2025,2008,POINT (12.4792214 56.0806998),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
532,238-1,Prøvestens Apotek,7,Birkedalsvej 7-9,3000,"01Sep2015 0:00:00,000",,1084,217,1084,"Birkedalsvej 7-9, 3000 Denmark",56.0211739,12.5715819,2015-09-01,,2015,2025,2015,POINT (12.5715819 56.0211739),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
782,364-1,Ålsgårde Apotek,7,Ålsgårdecentret,3140,"01Jul2015 0:00:00,000",,1084,217,1084,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,2015-07-01,,2015,2025,2015,POINT (12.5401626 56.075299),2018,15181464.043,5136031.5386,44.08,0.2368341138,0.1964933591,203734.42061,0.4846563896,0.7642058292,0.8668939794,62567,1849084.3177,0
234,044,Hillerød Frederiksbo,6,Slotsgade 26,3400,01-01-1792 00:00,,1084,219,1084,"Slotsgade 26, 3400 Denmark",55.930404,12.299802,1792-01-01,,1792,2025,2008,POINT (12.299802 55.930404),2018,22814803.35,7702714.75,40.97,0.1885760226,0.2207733637,222197.56421,0.5219674323,0.8043174096,0.8742330082,50998,1695716.6867,0
235,367,Hillerød Krone Apote,6,Helsingørsgade 10,3400,"01Jan1998 0:00:00,000",,1084,219,1084,"Helsingørsgade 10, 3400 Denmark",55.9303626,12.3050612,1998-01-01,,1998,2025,2008,POINT (12.3050612 55.9303626),2018,22814803.35,7702714.75,40.97,0.1885760226,0.2207733637,222197.56421,0.5219674323,0.8043174096,0.8742330082,50998,1695716.6867,0
689,367-1,Ullerød Apotek,7,Frederiksværksgade 115,3400,"31Oct2016 0:00:00,000",,1084,219,1084,"Frederiksværksgade 115, 3400 Denmark",55.9397162,12.2764177,2016-10-31,,2016,2025,2016,POINT (12.2764177 55.9397162),2018,22814803.35,7702714.75,40.97,0.1885760226,0.2207733637,222197.56421,0.5219674323,0.8043174096,0.8742330082,50998,1695716.6867,0
294,079,Hørsholm Apotek,6,Hørsholm Midtpunkt 78,2970,01-01-1840 00:00,,1084,223,1084,"Hørsholm Midtpunkt 78, 2970 Denmark",55.882527,12.49756,1840-01-01,,1840,2025,2008,POINT (12.49756 55.882527),2018,13359792,4501097.18,45.56,0.2746031111,0.2077818211,290520.5962,0.4811577935,0.80452643,0.8867864015,25007,2818707.1268,0
339,079-3,Kongevejens Apotek,7,Usserød Kongevej 65 B,2970,"09Nov2015 0:00:00,000",,1084,223,1084,"Usserød Kongevej 65 B, 2970 Denmark",55.888781,12.4967122,2015-11-09,,2015,2025,2015,POINT (12.4967122 55.888781),2018,13359792,4501097.18,45.56,0.2746031111,0.2077818211,290520.5962,0.4811577935,0.80452643,0.8867864015,25007,2818707.1268,0
552,079-4,Rungsted Apotek,7,Rungsted Bytorv,2960,"14Jan2016 0:00:00,000",,1084,223,1084,"Rungsted Bytorv, 2960 Denmark",55.8826574,12.5293171,2016-01-14,,2016,2025,2016,POINT (12.5293171 55.8826574),2018,13359792,4501097.18,45.56,0.2746031111,0.2077818211,290520.5962,0.4811577935,0.80452643,0.8867864015,25007,2818707.1268,0
71,346,Birkerød Apotek,6,Teglporten 27,3460,"01Jan1938 0:00:00,000",,1084,230,1084,"Teglporten 27, 3460 Denmark",55.838563,12.431699,1938-01-01,,1938,2025,2008,POINT (12.431699 55.838563),2018,28661760.15,9585439.74,42.89,0.2289900724,0.2273089242,299191.96409,0.4901156285,0.7959670567,0.8728086535,56509,2954755.5644,0
255,283,Holte Apotek,6,"Holte Midtpunkt 20, 1. sal",2840,"01Jan1919 0:00:00,000",,1084,230,1084,"Holte Midtpunkt 20, 1. sal, 2840 Denmark",55.811887,12.471571,1919-01-01,,1919,2025,2008,POINT (12.471571 55.811887),2018,28661760.15,9585439.74,42.89,0.2289900724,0.2273089242,299191.96409,0.4901156285,0.7959670567,0.8728086535,56509,2954755.5644,0
494,138,Nærum Apotek,6,Nærum Vænge Torv 35,2850,01-01-1873 00:00,,1084,230,1084,"Nærum Vænge Torv 35, 2850 Denmark",55.816,12.5385,1873-01-01,,1873,2025,2008,POINT (12.5385 55.816),2018,28661760.15,9585439.74,42.89,0.2289900724,0.2273089242,299191.96409,0.4901156285,0.7959670567,0.8728086535,56509,2954755.5644,0
608,225-4,Smørum Apotek,7,Flodvej 75 M,2765,"05Sep2016 0:00:00,000",,1084,240,1084,"Flodvej 75 M, 2765 Denmark",55.7321773,12.3089435,2016-09-05,,2016,2025,2016,POINT (12.3089435 55.7321773),2018,,,40.74,0.1869158879,0.2376139379,230490.81226,0.5289319222,0.8428382229,0.9045847391,43335,1638549.4755,0
620,369,Stenløse Apotek,13,Egedal Centret 2,3660,"01Jun2004 0:00:00,000",,1084,240,1084,"Egedal Centret 2, 3660 Denmark",55.76822,12.194889,2004-06-01,,2004,2025,2008,POINT (12.194889 55.76822),2018,,,40.74,0.1869158879,0.2376139379,230490.81226,0.5289319222,0.8428382229,0.9045847391,43335,1638549.4755,0
141,068-2,Fjord Apoteket Freder,7,Kalvøvej 2A,3600,"12Nov2018 0:00:00,000",,1084,250,1084,"Kalvøvej 2A, 3600 Denmark",55.836156,12.05828,2018-11-12,,2018,2025,2018,POINT (12.05828 55.836156),2018,15708618.69,5306591.748,43.82,0.2338304068,0.2025059561,200263.71129,0.5016567995,0.7995926042,0.9183308297,45332,1047606.8697,0
157,068,Frederikssund Apotek,6,"Nygade 1, 1. sal 18",3600,01-01-1815 00:00,,1084,250,1084,"Nygade 1, 1. sal 18, 3600 Denmark",55.836515,12.06505,1815-01-01,,1815,2025,2008,POINT (12.06505 55.836515),2018,15708618.69,5306591.748,43.82,0.2338304068,0.2025059561,200263.71129,0.5016567995,0.7995926042,0.9183308297,45332,1047606.8697,0
316,130-1,Jægerspris Fasan Apo,7,Hovedgaden 42B,3630,"09Apr2018 0:00:00,000",,1084,250,1084,"Hovedgaden 42B, 3630 Denmark",55.8547344,12.0065492,2018-04-09,,2018,2025,2018,POINT (12.0065492 55.8547344),2018,15708618.69,5306591.748,43.82,0.2338304068,0.2025059561,200263.71129,0.5016567995,0.7995926042,0.9183308297,45332,1047606.8697,0
589,130,Skibby Apotek,6,Hovedgaden 40,4050,01-01-1876 00:00,,1084,250,1084,"Hovedgaden 40, 4050 Denmark",55.751455,11.959362,1876-01-01,,1876,2025,2008,POINT (11.959362 55.751455),2018,15708618.69,5306591.748,43.82,0.2338304068,0.2025059561,200263.71129,0.5016567995,0.7995926042,0.9183308297,45332,1047606.8697,0
603,068-1,Slangerup Apotek,7,Kongensgade 16,3550,"04Jan2016 0:00:00,000",,1084,250,1084,"Kongensgade 16, 3550 Denmark",55.846115,12.171946,2016-01-04,,2016,2025,2016,POINT (12.171946 55.846115),2018,15708618.69,5306591.748,43.82,0.2338304068,0.2025059561,200263.71129,0.5016567995,0.7995926042,0.9183308297,45332,1047606.8697,0
7,411,Apopro Online Apotek,6,Ventrupvej 27,2670,"15Jun2017 0:00:00,000",,1085,253,1085,"Ventrupvej 27, 2670 Denmark",55.593029,12.264779,2017-06-15,,2017,2025,2017,POINT (12.264779 55.593029),2018,15976899.72,5435336.256,41.98,0.2122664969,0.2187319713,212178.3367,0.5045134807,0.8071078431,0.8421776299,50267,1898795.3282,0
179,370,Greve Apotek,6,Greve Midtby Center 14 B,2670,"27Jun2005 0:00:00,000",,1085,253,1085,"Greve Midtby Center 14 B, 2670 Denmark",55.5822503,12.2952687,2005-06-27,,2005,2025,2008,POINT (12.2952687 55.5822503),2018,15976899.72,5435336.256,41.98,0.2122664969,0.2187319713,212178.3367,0.5045134807,0.8071078431,0.8421776299,50267,1898795.3282,0
274,365,Hundige Apotek,6,Over Bølgen 19H,2670,"01Jan1976 0:00:00,000",,1085,253,1085,"Over Bølgen 19H, 2670 Denmark",55.5970596,12.3268903,1976-01-01,,1976,2025,2008,POINT (12.3268903 55.5970596),2018,15976899.72,5435336.256,41.98,0.2122664969,0.2187319713,212178.3367,0.5045134807,0.8071078431,0.8421776299,50267,1898795.3282,0
530,365-2,Plusapoteket Waves,7,"Over Bølgen 3 D, Waves",2670,"29Oct2015 0:00:00,000",,1085,253,1085,"Over Bølgen 3 D, Waves, 2670 Denmark",55.5982781,12.3265971,2015-10-29,,2015,2025,2015,POINT (12.3265971 55.5982781),2018,15976899.72,5435336.256,41.98,0.2122664969,0.2187319713,212178.3367,0.5045134807,0.8071078431,0.8421776299,50267,1898795.3282,0
672,370-2,Tune Apotek,7,Tune Center 3B,4030,"01Dec2015 0:00:00,000",,1085,253,1085,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,,2015,2025,2015,POINT (12.176066 55.595661),2018,15976899.72,5435336.256,41.98,0.2122664969,0.2187319713,212178.3367,0.5045134807,0.8071078431,0.8421776299,50267,1898795.3282,0
76,180,Borup Apotek,6,Hovedgaden 15,4140,01-01-1899 00:00,,1085,259,1085,"Hovedgaden 15, 4140 Denmark",55.494647,11.97249,1899-01-01,,1899,2025,2008,POINT (11.97249 55.494647),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
227,368-2,Herfølge Apotek,7,Vordingborgvej 106,4681,"01Feb2017 0:00:00,000",,1085,259,1085,"Vordingborgvej 106, 4681 Denmark",55.4283912,12.1531988,2017-02-01,,2017,2025,2017,POINT (12.1531988 55.4283912),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
410,368,Køge Boholte Apotek,6,Marksvinget 31,4600,"01Jan1999 0:00:00,000",,1085,259,1085,"Marksvinget 31, 4600 Denmark",55.4495706,12.172474,1999-01-01,,1999,2025,2008,POINT (12.172474 55.4495706),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
411,014-2,Køge Stations Apotek,7,Rådhusstræde 10G - Overfor Køg,4600,"14Jun2018 0:00:00,000",,1085,259,1085,"Rådhusstræde 10G - Overfor Køge S-station, 4",55.458,12.1821,2018-06-14,,2018,2025,2018,POINT (12.1821 55.458),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
412,014,Køge Torvets Apotek,6,Brogade 1,4600,19.11.1979,,1085,259,1085,"Brogade 1, 4600 Denmark",55.4545499,12.1812478,1979-11-19,,1979,2025,2008,POINT (12.1812478 55.4545499),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
749,368-1,Ølby Apotek,7,Ølby Center 25,4600,01.01.1992,,1085,259,1085,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992,2025,2008,POINT (12.1821 55.458),2018,16364957.025,5550495.65,41.51,0.1989122373,0.2115533581,201642.21005,0.5060587051,0.7827522525,0.8794862482,60675,1467404.9188,0
158,080,Frederiksværk Apotek,6,Nørregade 4,3300,11-12-1857 00:00,,1084,260,1084,"Nørregade 4, 3300 Denmark",55.973217,12.021654,1857-11-12,,1857,2025,2008,POINT (12.021654 55.973217),2018,,,45.31,0.2579706437,0.1816699178,183622.60377,0.4812988344,0.7722545995,0.8886255924,31271,1038660.3799,0
273,080-1,Hundested Apotek,6,Nørregade 54,3390,01.01.1992,,1084,260,1084,"Nørregade 54, 3390 Denmark",55.9572481,11.8536231,1992-01-01,,1992,2025,2008,POINT (11.8536231 55.9572481),2018,,,45.31,0.2579706437,0.1816699178,183622.60377,0.4812988344,0.7722545995,0.8886255924,31271,1038660.3799,0
34,170-3,Apoteket ROs Torv,7,ROs Torv 210,4000,"28Aug2015 0:00:00,000",,1085,265,1085,"ROs Torv 210, 4000 Denmark",55.6420014,12.0997184,2015-08-28,,2015,2025,2015,POINT (12.0997184 55.6420014),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
284,017-1,Hyrdehøj Apotek,7,Hyrdehøj Alle 5,4000,"10Nov2015 0:00:00,000",,1085,265,1085,"Hyrdehøj Alle 5, 4000 Denmark",55.634643,12.053027,2015-11-10,,2015,2025,2015,POINT (12.053027 55.634643),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
314,170-1,Jyllinge Apotek,7,Jyllinge Center 31,4040,"01Dec2001 0:00:00,000",,1085,265,1085,"Jyllinge Center 31, 4040 Denmark",55.7535209,12.1086079,2001-12-01,,2001,2025,2008,POINT (12.1086079 55.7535209),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
545,252-4,Roskilde Apotek - Sta,7,Stationscentret 12,4000,"19Oct2016 0:00:00,000",01-APR-2019,1085,265,1085,"Stationscentret 12, 4000 Denmark",55.637613,12.083644,2016-10-19,2019-04-01,2016,2019,2016,POINT (12.083644 55.637613),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
546,017,Roskilde Dom Apotek,6,Algade 51,4000,01-01-1753 00:00,,1085,265,1085,"Algade 51, 4000 Denmark",55.640674,12.089246,1753-01-01,,1753,2025,2008,POINT (12.089246 55.640674),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
548,170,Roskilde Svane Apotek,6,Skomagergade 19,4000,01-01-1898 00:00,,1085,265,1085,"Skomagergade 19, 4000 Denmark",55.640778,12.077801,1898-01-01,,1898,2025,2008,POINT (12.077801 55.640778),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
671,170-2,Trekroner Løve Apote,7,Trekroner Centervej 59-61,4000,"01Jul2015 0:00:00,000",,1085,265,1085,"Trekroner Centervej 59-61, 4000 Denmark",55.6482056,12.1261215,2015-07-01,,2015,2025,2015,POINT (12.1261215 55.6482056),2018,18076511.293,6118170.5786,41.21,0.1954622789,0.2092901104,221540.94178,0.5131201007,0.7909592571,0.8962178864,87577,1775354.8006,0
